head,lemma,dep,pos,sim,relations,relation_name,w
sel,gros,amod,ADJ,0.6553788781166077,"[{""id"": 188164, ""node1"": 13260, ""node2"": 88096, ""type"": 0, ""w"": 60.0}, {""id"": 645838, ""node1"": 13260, ""node2"": 88096, ""type"": 17, ""w"": 60.0}]",r_carac,60.0
sel,poireau,nmod,NOUN,0.7109363675117493,[],,
poireau,carotte,amod,ADJ,0.6094618439674377,"[{""id"": 270426, ""node1"": 130303, ""node2"": 76234, ""type"": 0, ""w"": 72.0}]",r_associated,72.0
titre,viande,nmod,NOUN,0.6497960686683655,[],,
viande,terre,nmod,NOUN,0.6817834973335266,[],,
bouquet,garni,amod,ADJ,0.4469667077064514,[],,
minute,couvercle,nmod,NOUN,0.5509920120239258,[],,
couvercle,économe,nmod,NOUN,0.5389436483383179,[],,
couvercle,blender,nmod,NOUN,0.5700308084487915,[],,
couvercle,chauffer,acl,VERB,0.6559014320373535,[],,
chauffer,étape,obj,NOUN,0.4912289679050445,[],,
recouvrir,eau,nmod,NOUN,0.5683361291885376,[],,
eau,froid,amod,ADJ,0.5808660984039307,"[{""id"": 432163, ""node1"": 65012, ""node2"": 49803, ""type"": 17, ""w"": 74.0}]",r_carac,74.0
eau,agrémenter,acl,VERB,0.5628520250320435,[],,
oignon,éplucher,acl,VERB,0.5758936405181885,"[{""id"": 107838427, ""node1"": 123307, ""node2"": 59879, ""type"": 0, ""w"": 55.0}, {""id"": 15046764, ""node1"": 123307, ""node2"": 59879, ""type"": 26, ""w"": 100.0}, {""id"": 1767180, ""node1"": 123307, ""node2"": 59879, ""type"": 666, ""w"": 5.0}]",r_patient-1,100.0
tête,ail,nmod,NOUN,0.5737830996513367,"[{""id"": 796868326, ""node1"": 144846, ""node2"": 26979, ""type"": 0, ""w"": 29.0}, {""id"": 720818040, ""node1"": 144846, ""node2"": 26979, ""type"": 174, ""w"": 25.0}]",r_associated,29.0
éplucher,cuire,advcl,VERB,0.6798201203346252,[],,
éplucher,légume,obj,NOUN,0.6224160194396973,"[{""id"": 365327, ""node1"": 59879, ""node2"": 120603, ""type"": 0, ""w"": 134.0}, {""id"": 1639137, ""node1"": 59879, ""node2"": 120603, ""type"": 14, ""w"": 100.0}]",r_associated,134.0
vider,vapeur,obj,NOUN,0.5385489463806152,[],,
ajouter,légume,obj,NOUN,0.6689792275428772,[],,
pomme,terre,nmod,NOUN,0.5497229695320129,"[{""id"": 34768529, ""node1"": 37201, ""node2"": 25705, ""type"": 0, ""w"": 39.0}]",r_associated,39.0
pression,minute,nmod,NOUN,0.4081144332885742,[],,
ajouter,pomme,obj,NOUN,0.602749228477478,[],,
