node1,node2,relations
dessert,traditionnel,[]
dessert,commun,[]
dessert,peuple,[]
trouver,dessert,[]
région,tel,[]
faire,qui,"[{""id"": 729891679, ""node1"": 87528, ""node2"": 114890, ""type"": 9, ""w"": -5.0}]"
tradition,pain,"[{""id"": 95850082, ""node1"": 45722, ""node2"": 61283, ""type"": 0, ""w"": 75.0}, {""id"": 95677636, ""node1"": 45722, ""node2"": 61283, ""type"": 3, ""w"": 74.0}]"
pain,feuilleté,[]
pain,peuple,[]
deuxième,gâteau,[]
gâteau,romain,[]
évolution,cuisine,"[{""id"": 991644819, ""node1"": 145044, ""node2"": 16033, ""type"": 0, ""w"": 20.0}]"
lien,cuisine,[]
cuisine,perse,"[{""id"": 940915622, ""node1"": 16033, ""node2"": 14042, ""type"": 17, ""w"": 28.0}]"
existence,forme,[]
forme,actuel,"[{""id"": 104908840, ""node1"": 142000, ""node2"": 50656, ""type"": 17, ""w"": 30.0}]"
cuisine,impérial,[]
cuisine,palais,"[{""id"": 11358145, ""node1"": 16033, ""node2"": 143800, ""type"": 15, ""w"": 38.0}]"
offrir,part,[]
couche,feuille,[]
feuille,pâte,[]
crème,semoule,[]
fonction,terroir,[]
consommer,faire,"[{""id"": 186926001, ""node1"": 97571, ""node2"": 87528, ""type"": 0, ""w"": 56.0}, {""id"": 184134247, ""node1"": 97571, ""node2"": 87528, ""type"": 5, ""w"": 27.0}]"
faire,partie,[]
Tanger,faire,[]
faire,singulier,[]
influence,culinaire,[]
dessert,différent,[]
dessert,pâte,"[{""id"": 97978608, ""node1"": 38557, ""node2"": 34069, ""type"": 42, ""w"": 29.0}]"
apporter,recette,[]
recette,varier,[]
base,pistache,[]
base,Turquie,[]
base,amande,[]
miel,Maghreb,[]
base,noix,[]
base,pays,[]
comporter,couche,[]
couche,pâte,"[{""id"": 720819467, ""node1"": 19152, ""node2"": 34069, ""type"": 174, ""w"": 25.0}]"
couche,référence,[]
sirop,sucre,"[{""id"": 217497, ""node1"": 91109, ""node2"": 139481, ""type"": 0, ""w"": 407.0}, {""id"": 415329, ""node1"": 91109, ""node2"": 139481, ""type"": 9, ""w"": 70.0}, {""id"": 1035329517, ""node1"": 91109, ""node2"": 139481, ""type"": 50, ""w"": 31.0}, {""id"": 984864968, ""node1"": 91109, ""node2"": 139481, ""type"": 666, ""w"": 3.0}]"
miel,Grèce,"[{""id"": 654239726, ""node1"": 136055, ""node2"": 35114, ""type"": 0, ""w"": 29.0}]"
recette,pistache,[]
feuilleté,base,[]
sirop,miel,"[{""id"": 8830800, ""node1"": 91109, ""node2"": 136055, ""type"": 0, ""w"": 27.0}, {""id"": 1046576273, ""node1"": 91109, ""node2"": 136055, ""type"": 8, ""w"": 21.0}]"
inspirer,gâteau,[]
distinguer,faire,[]
base,pâte,[]
faire,faire,"[{""id"": 301931, ""node1"": 87528, ""node2"": 87528, ""type"": 19, ""w"": 55.0}, {""id"": 1063193, ""node1"": 87528, ""node2"": 87528, ""type"": 39, ""w"": 58.0}, {""id"": 1063194, ""node1"": 87528, ""node2"": 87528, ""type"": 40, ""w"": 56.0}, {""id"": 648859364, ""node1"": 87528, ""node2"": 87528, ""type"": 99, ""w"": 28.0}]"
nom,noix,[]
projet,autre,[]
