head,lemma,dep,pos,sim,relations,relation_name,w
titre,préparation,nmod,NOUN,0.4492933750152588,[],,
préparation,culinaire,amod,ADJ,0.6475791931152344,"[{""id"": 601611802, ""node1"": 33634, ""node2"": 347, ""type"": 0, ""w"": 30.0}]",r_associated,30.0
préparation,base,nmod,NOUN,0.5450719594955444,[],,
base,viande,nmod,NOUN,0.6828669309616089,[],,
légume,cuire,acl,VERB,0.8004546165466309,"[{""id"": 660236, ""node1"": 120603, ""node2"": 5115, ""type"": 0, ""w"": 31.0}, {""id"": 14845362, ""node1"": 120603, ""node2"": 5115, ""type"": 24, ""w"": 30.0}, {""id"": 15071520, ""node1"": 120603, ""node2"": 5115, ""type"": 26, ""w"": 33.0}]",r_associated,31.0
marmite,grand,amod,ADJ,0.6276666522026062,[],,
plat,spécialité,nsubj,NOUN,0.6335680484771729,"[{""id"": 54320296, ""node1"": 36327, ""node2"": 49537, ""type"": 0, ""w"": 38.0}, {""id"": 53717292, ""node1"": 36327, ""node2"": 49537, ""type"": 5, ""w"": 75.0}, {""id"": 96713042, ""node1"": 36327, ""node2"": 49537, ""type"": 35, ""w"": 28.0}]",r_syn,75.0
spécialité,catalan,amod,ADJ,0.4067246615886688,[],,
plat,simple,amod,ADJ,0.6109029054641724,[],,
consommer,hiver,obj,NOUN,0.4759248197078705,[],,
pouvoir,ingrédient,nsubj,NOUN,0.547187864780426,[],,
général,viande,nmod,NOUN,0.683611273765564,[],,
viande,porc,nmod,NOUN,0.6425091028213501,"[{""id"": 163100, ""node1"": 140100, ""node2"": 71135, ""type"": 0, ""w"": 719.0}, {""id"": 9926333, ""node1"": 140100, ""node2"": 71135, ""type"": 6, ""w"": -20.0}, {""id"": 159577, ""node1"": 140100, ""node2"": 71135, ""type"": 8, ""w"": 174.0}, {""id"": 390246, ""node1"": 140100, ""node2"": 71135, ""type"": 10, ""w"": 70.0}, {""id"": 15173549, ""node1"": 140100, ""node2"": 71135, ""type"": 27, ""w"": 23.0}, {""id"": 376040808, ""node1"": 140100, ""node2"": 71135, ""type"": 51, ""w"": 35.0}, {""id"": 99763096, ""node1"": 140100, ""node2"": 71135, ""type"": 666, ""w"": 6.0}]",r_associated,719.0
saucisse,boudin,nmod,NOUN,0.5954760313034058,"[{""id"": 396652, ""node1"": 77807, ""node2"": 16548, ""type"": 0, ""w"": 71.0}, {""id"": 2358135, ""node1"": 77807, ""node2"": 16548, ""type"": 8, ""w"": 86.0}]",r_hypo,86.0
morceau,large,amod,DET,0.4766883254051208,[],,
chou,légume,nsubj,NOUN,0.6162540912628174,"[{""id"": 1604015, ""node1"": 67203, ""node2"": 120603, ""type"": 0, ""w"": 162.0}, {""id"": 475908, ""node1"": 67203, ""node2"": 120603, ""type"": 3, ""w"": 27.0}, {""id"": 1822044, ""node1"": 67203, ""node2"": 120603, ""type"": 6, ""w"": 82.0}, {""id"": 2926915, ""node1"": 67203, ""node2"": 120603, ""type"": 666, ""w"": 4.0}]",r_associated,162.0
haricot,blanc,amod,ADJ,0.5422810912132263,"[{""id"": 2193506, ""node1"": 114886, ""node2"": 15196, ""type"": 0, ""w"": 93.0}, {""id"": 1774170, ""node1"": 114886, ""node2"": 15196, ""type"": 17, ""w"": 26.0}, {""id"": 3163695, ""node1"": 114886, ""node2"": 15196, ""type"": 106, ""w"": 14.0}, {""id"": 1802800, ""node1"": 114886, ""node2"": 15196, ""type"": 666, ""w"": 1.0}]",r_associated,93.0
pomme,terre,nmod,NOUN,0.5521974563598633,"[{""id"": 34768529, ""node1"": 37201, ""node2"": 25705, ""type"": 0, ""w"": 39.0}]",r_associated,39.0
nom,marmite,nmod,NOUN,0.4819319248199463,[],,
marmite,appeler,acl,VERB,0.5773684978485107,[],,
nom,mélanger,acl:relcl,VERB,0.4119858741760254,[],,
ingrédient,tout,amod,ADJ,0.6054088473320007,[],,
mélanger,ingrédient,obj,NOUN,0.6393055319786072,"[{""id"": 8839347, ""node1"": 37151, ""node2"": 123418, ""type"": 0, ""w"": 2.0}, {""id"": 775449836, ""node1"": 37151, ""node2"": 123418, ""type"": 14, ""w"": 31.0}]",r_patient,31.0
