head,lemma,dep,pos,sim,relations,relation_name,w
gâteau,titre,nsubj,NOUN,0.546883761882782,[],,
gâteau,brioche,appos,NOUN,0.6317352056503296,"[{""id"": 886077, ""node1"": 2149, ""node2"": 140188, ""type"": 0, ""w"": 22.0}]",r_associated,22.0
brioche,moelleux,amod,ADJ,0.5932145118713379,"[{""id"": 994721001, ""node1"": 140188, ""node2"": 65767, ""type"": 666, ""w"": 2.0}]",r_aki,2.0
spécialité,forme,nmod,NOUN,0.4937717318534851,[],,
forme,couronne,nmod,NOUN,0.4354783892631531,[],,
spécialité,traditionnel,amod,ADJ,0.5539761781692505,[],,
cuisine,alsacien,amod,ADJ,0.5943619608879089,[],,
cuisine,lorrain,amod,ADJ,0.5475492477416992,[],,
cuisine,sud,nmod,NOUN,0.4506898522377014,[],,
penser,certain,nsubj,PRON,0.4068995118141174,"[{""id"": 319712115, ""node1"": 42196, ""node2"": 87676, ""type"": 0, ""w"": 36.0}]",r_associated,36.0
mot,boule,amod,NOUN,0.4899919033050537,[],,
chapeau,qui,nsubj,PRON,0.4258847534656524,[],,
chapeau,parlementaire,nmod,NOUN,0.4486012756824493,[],,
chapeau,époque,nmod,NOUN,0.4331022202968597,[],,
chapeau,boule,nmod,NOUN,0.5024609565734863,[],,
chapeau,levée,appos,NOUN,0.4191251099109649,[],,
brioche,pâte,nmod,NOUN,0.6489830613136292,"[{""id"": 98291882, ""node1"": 140188, ""node2"": 34069, ""type"": 0, ""w"": 31.0}]",r_associated,31.0
lever,levure,nmod,NOUN,0.5274340510368347,"[{""id"": 656340569, ""node1"": 51683, ""node2"": 53450, ""type"": 0, ""w"": 32.0}, {""id"": 656340568, ""node1"": 51683, ""node2"": 53450, ""type"": 99, ""w"": 32.0}]",r_associated,32.0
levure,bière,nmod,NOUN,0.5626771450042725,"[{""id"": 1774764, ""node1"": 53450, ""node2"": 106797, ""type"": 0, ""w"": 73.0}, {""id"": 97329984, ""node1"": 53450, ""node2"": 106797, ""type"": 3, ""w"": 15.0}, {""id"": 28544851, ""node1"": 53450, ""node2"": 106797, ""type"": 35, ""w"": 40.0}, {""id"": 797707404, ""node1"": 53450, ""node2"": 106797, ""type"": 53, ""w"": 29.0}, {""id"": 651010067, ""node1"": 53450, ""node2"": 106797, ""type"": 666, ""w"": 4.0}]",r_associated,73.0
lever,forme,nmod,NOUN,0.4599430859088897,[],,
issue,moule,nmod,NOUN,0.5093954801559448,[],,
issue,gâteau,nmod,NOUN,0.5681146383285522,[],,
gâteau,traditionnel,amod,ADJ,0.617279052734375,"[{""id"": 93362788, ""node1"": 2149, ""node2"": 41139, ""type"": 17, ""w"": 60.0}]",r_carac,60.0
issue,trou,nmod,NOUN,0.4366010725498199,"[{""id"": 9900490, ""node1"": 110737, ""node2"": 115865, ""type"": 0, ""w"": 18.0}, {""id"": 229424, ""node1"": 110737, ""node2"": 115865, ""type"": 8, ""w"": 101.0}]",r_hypo,101.0
trou,forme,nmod,NOUN,0.4678806662559509,[],,
forme,cône,nmod,NOUN,0.4496665596961975,"[{""id"": 798725645, ""node1"": 142000, ""node2"": 11503, ""type"": 0, ""w"": 24.0}]",r_associated,24.0
forme,milieu,nmod,NOUN,0.4691938459873199,[],,
raisin,sec,amod,ADJ,0.5050904750823975,"[{""id"": 105224, ""node1"": 93528, ""node2"": 63619, ""type"": 0, ""w"": 62.0}, {""id"": 114116, ""node1"": 93528, ""node2"": 63619, ""type"": 17, ""w"": 60.0}, {""id"": 985028970, ""node1"": 93528, ""node2"": 63619, ""type"": 666, ""w"": 2.0}]",r_associated,62.0
gâteau,spécialité,nsubj,NOUN,0.6405328512191772,"[{""id"": 473127157, ""node1"": 2149, ""node2"": 49537, ""type"": 6, ""w"": 29.0}]",r_isa,29.0
gâteau,célébration,nmod,NOUN,0.5935282111167908,"[{""id"": 740013987, ""node1"": 2149, ""node2"": 14643, ""type"": 0, ""w"": 28.0}, {""id"": 948430846, ""node1"": 2149, ""node2"": 14643, ""type"": 10, ""w"": 27.0}]",r_associated,28.0
célébration,traditionnel,amod,ADJ,0.4707575142383575,[],,
gâteau,préparer,acl,VERB,0.6370327472686768,"[{""id"": 899284057, ""node1"": 2149, ""node2"": 36246, ""type"": 0, ""w"": 20.0}, {""id"": 99071057, ""node1"": 2149, ""node2"": 36246, ""type"": 26, ""w"": 100.0}, {""id"": 348325820, ""node1"": 2149, ""node2"": 36246, ""type"": 38, ""w"": 31.0}]",r_patient-1,100.0
variante,recette,nmod,NOUN,0.5686603784561157,[],,
recette,régional,amod,ADJ,0.5923649072647095,[],,
fête,village,nmod,NOUN,0.4369856119155884,"[{""id"": 765387385, ""node1"": 144647, ""node2"": 87887, ""type"": 0, ""w"": 37.0}]",r_associated,37.0
petit-déjeuner,version,nmod,NOUN,0.4775328636169433,[],,
déguster,origine,obj,NOUN,0.5557714104652405,[],,
cuisine,italien,amod,ADJ,0.5664859414100647,"[{""id"": 15230771, ""node1"": 16033, ""node2"": 103658, ""type"": 0, ""w"": 252.0}, {""id"": 15094978, ""node1"": 16033, ""node2"": 103658, ""type"": 27, ""w"": 30.0}, {""id"": 15741751, ""node1"": 16033, ""node2"": 103658, ""type"": 666, ""w"": 1.0}, {""id"": 3982096, ""node1"": 16033, ""node2"": 103658, ""type"": 777, ""w"": 6.0}]",r_associated,252.0
cuisine,siècle,nmod,NOUN,0.5854482650756836,"[{""id"": 957351392, ""node1"": 16033, ""node2"": 85174, ""type"": 0, ""w"": 20.0}]",r_associated,20.0
trace,connaître,acl,VERB,0.403082400560379,[],,
dictionnaire,grand,amod,ADJ,0.4098005294799804,"[{""id"": 511194055, ""node1"": 85068, ""node2"": 23178, ""type"": 17, ""w"": 37.0}]",r_carac,37.0
dictionnaire,cuisine,nmod,NOUN,0.6083967685699463,[],,
obtenir,chef,nsubj,NOUN,0.4028902947902679,[],,
obtenir,recette,obj,NOUN,0.5849891901016235,[],,
