head,lemma,dep,pos,sim,relation
tarte,prune,nmod,NOUN,0.5982763171195984,"[{""id"": 588353354, ""node1"": 575, ""node2"": 76566, ""type"": 0, ""w"": 41.0}]"
prune,facile,amod,ADJ,0.4965308904647827,[]
ingrédient,pâte,appos,NOUN,0.6811284422874451,"[{""id"": 243486587, ""node1"": 123418, ""node2"": 34069, ""type"": 8, ""w"": 27.0}]"
ingrédient,briser,acl,VERB,0.5460864901542664,[]
sucre,crème,nmod,NOUN,0.7060490250587463,"[{""id"": 915278756, ""node1"": 139481, ""node2"": 44001, ""type"": 0, ""w"": 22.0}]"
sucre,reine,nmod,NOUN,0.5879606604576111,[]
claude,oeuf,nmod,NOUN,0.4618435502052307,[]
claude,moule,nmod,NOUN,0.4441685378551483,[]
moule,tarte,nmod,NOUN,0.598731517791748,"[{""id"": 201624, ""node1"": 143723, ""node2"": 575, ""type"": 0, ""w"": 130.0}]"
tarte,four,nmod,NOUN,0.7168973088264465,"[{""id"": 588369597, ""node1"": 575, ""node2"": 9190, ""type"": 0, ""w"": 110.0}, {""id"": 113393, ""node1"": 575, ""node2"": 9190, ""type"": 15, ""w"": 238.0}, {""id"": 1015273156, ""node1"": 575, ""node2"": 9190, ""type"": 666, ""w"": 11.0}, {""id"": 4040856, ""node1"": 575, ""node2"": 9190, ""type"": 777, ""w"": 10.0}]"
four,papier,nmod,NOUN,0.6729456186294556,[]
rouleau,pâtisserie,nmod,NOUN,0.510869026184082,"[{""id"": 34655902, ""node1"": 59019, ""node2"": 25966, ""type"": 0, ""w"": 31.0}]"
pâtisserie,cuillère,nmod,NOUN,0.624411404132843,"[{""id"": 922009701, ""node1"": 25966, ""node2"": 51905, ""type"": 0, ""w"": 20.0}]"
cuillère,bois,nmod,NOUN,0.5910300612449646,"[{""id"": 423608378, ""node1"": 51905, ""node2"": 96256, ""type"": 0, ""w"": 41.0}, {""id"": 1977342, ""node1"": 51905, ""node2"": 96256, ""type"": 50, ""w"": 27.0}, {""id"": 3906289, ""node1"": 51905, ""node2"": 96256, ""type"": 777, ""w"": 9.0}]"
cuillère,couteau,nmod,NOUN,0.5726497173309326,"[{""id"": 139564, ""node1"": 51905, ""node2"": 32610, ""type"": 0, ""w"": 212.0}, {""id"": 87319445, ""node1"": 51905, ""node2"": 32610, ""type"": 666, ""w"": 1.0}]"
couteau,saladier,nmod,NOUN,0.6030980348587036,[]
saladier,balance,nmod,NOUN,0.5669676065444946,[]
balance,cuisine,nmod,NOUN,0.5991910099983215,[]
cuillère,étape,nmod,NOUN,0.4685819745063782,[]
four,180,nmod,NUM,0.4979606568813324,[]
aide,fourchette,nmod,NOUN,0.4181736707687378,[]
fourchette,mettre,acl,VERB,0.5119948983192444,"[{""id"": 376184481, ""node1"": 134670, ""node2"": 132366, ""type"": 25, ""w"": 31.0}]"
mettre,papier,obj,NOUN,0.5190960764884949,[]
papier,cuisson,nmod,NOUN,0.6981122493743896,[]
papier,dessus,nmod,ADV,0.4934993982315063,[]
saladier,mélanger,acl,VERB,0.5846896171569824,"[{""id"": 17857328, ""node1"": 45455, ""node2"": 37151, ""type"": 0, ""w"": 2.0}, {""id"": 72596974, ""node1"": 45455, ""node2"": 37151, ""type"": 24, ""w"": -25.0}, {""id"": 380394138, ""node1"": 45455, ""node2"": 37151, ""type"": 30, ""w"": 26.0}]"
mélanger,oeuf,obj,NOUN,0.5539453625679016,[]
crème,frais,amod,ADJ,0.5796430110931396,[]
verser,mélange,obj,NOUN,0.5440542697906494,[]
fond,tarte,nmod,NOUN,0.6178751587867737,[]
tarte,couper,acl,VERB,0.6356251239776611,"[{""id"": 31770895, ""node1"": 575, ""node2"": 128828, ""type"": 26, ""w"": 31.0}]"
couper,prune,obj,NOUN,0.5619849562644958,[]
façon,circulaire,amod,ADJ,0.4012093245983124,"[{""id"": 374147179, ""node1"": 81363, ""node2"": 88274, ""type"": 17, ""w"": 26.0}]"
minute,cuisson,nmod,NOUN,0.6456773281097412,[]
