head,lemma,dep,pos,sim,relation
biscuit,beurre,amod,NOUN,0.6844505071640015,"[{""id"": 415001561, ""node1"": 62524, ""node2"": 140377, ""type"": 0, ""w"": 29.0}, {""id"": 77538345, ""node1"": 62524, ""node2"": 140377, ""type"": 50, ""w"": 27.0}, {""id"": 4301516, ""node1"": 62524, ""node2"": 140377, ""type"": 777, ""w"": 10.0}]"
beurre,chocolat,nmod,NOUN,0.6671400666236877,"[{""id"": 500926026, ""node1"": 140377, ""node2"": 34157, ""type"": 0, ""w"": 3.0}]"
biscuit,noir,amod,ADJ,0.548305869102478,[]
raisin,sec,acl,ADJ,0.4996888339519501,"[{""id"": 105224, ""node1"": 93528, ""node2"": 63619, ""type"": 0, ""w"": 62.0}, {""id"": 114116, ""node1"": 93528, ""node2"": 63619, ""type"": 17, ""w"": 60.0}, {""id"": 985028970, ""node1"": 93528, ""node2"": 63619, ""type"": 666, ""w"": 2.0}]"
liqueur,saladier,nmod,NOUN,0.6221132874488831,[]
saladier,balance,nmod,NOUN,0.5669676065444946,[]
balance,cuisine,nmod,NOUN,0.5991910099983215,[]
balance,étape,nmod,NOUN,0.4149083495140075,[]
mélanger,chocolat,obj,NOUN,0.6366097331047058,[]
casser,biscuit,obj,NOUN,0.5898218154907227,[]
biscuit,morceau,nmod,NOUN,0.6111276745796204,[]
saladier,mélanger,acl,VERB,0.5846896171569824,"[{""id"": 17857328, ""node1"": 45455, ""node2"": 37151, ""type"": 0, ""w"": 2.0}, {""id"": 72596974, ""node1"": 45455, ""node2"": 37151, ""type"": 24, ""w"": -25.0}, {""id"": 380394138, ""node1"": 45455, ""node2"": 37151, ""type"": 30, ""w"": 26.0}]"
mélanger,biscuit,obj,NOUN,0.6444950103759766,[]
oeuf,petit,amod,ADJ,0.5617634654045105,"[{""id"": 422852, ""node1"": 116175, ""node2"": 55222, ""type"": 17, ""w"": 54.0}]"
réserver,poignée,obj,NOUN,0.4795850217342376,[]
poignée,mélange,nmod,NOUN,0.5603848099708557,[]
réserver,déco,nmod,NOUN,0.4862453639507293,[]
ajouter,chocolat,obj,NOUN,0.6055095791816711,[]
réserver,verser,acl,VERB,0.4637021124362945,[]
moule,recouvrir,acl,VERB,0.5281445980072021,[]
moule,papier,nmod,NOUN,0.5388137698173523,[]
papier,film,amod,NOUN,0.4437704682350158,"[{""id"": 461167235, ""node1"": 103389, ""node2"": 29592, ""type"": 6, ""w"": 35.0}]"
décorer,ingrédient,nmod,NOUN,0.585096001625061,[]
ingrédient,dessus,nmod,NOUN,0.5934441089630127,[]
