head,lemma,dep,pos,sim,relation
titre,poulet,nmod,NOUN,0.5709884762763977,[]
façon,ingrédient,nmod,NOUN,0.5542503595352173,[]
ingrédient,piment,appos,ADV,0.667888879776001,"[{""id"": 920040264, ""node1"": 123418, ""node2"": 128791, ""type"": 0, ""w"": 21.0}]"
ingrédient,poivron,nmod,NOUN,0.6912822127342224,"[{""id"": 24923436, ""node1"": 123418, ""node2"": 38257, ""type"": 0, ""w"": 15.0}, {""id"": 24850722, ""node1"": 123418, ""node2"": 38257, ""type"": 8, ""w"": 34.0}]"
poivron,oignon,nmod,NOUN,0.6262408494949341,[]
oignon,purée,nmod,NOUN,0.6949194669723511,[]
purée,cassonade,nmod,NOUN,0.6868211030960083,[]
oignon,jus,acl:relcl,NOUN,0.6184995174407959,[]
jus,citron,nmod,NOUN,0.5887953042984009,"[{""id"": 1718366, ""node1"": 53310, ""node2"": 15386, ""type"": 0, ""w"": 91.0}, {""id"": 9625998, ""node1"": 53310, ""node2"": 15386, ""type"": 8, ""w"": 22.0}, {""id"": 376199014, ""node1"": 53310, ""node2"": 15386, ""type"": 16, ""w"": -42.0}, {""id"": 765133846, ""node1"": 53310, ""node2"": 15386, ""type"": 80, ""w"": 26.0}, {""id"": 651234559, ""node1"": 53310, ""node2"": 15386, ""type"": 666, ""w"": 3.0}]"
blanc,poulet,nmod,NOUN,0.6177458167076111,"[{""id"": 9356626, ""node1"": 15196, ""node2"": 146261, ""type"": 0, ""w"": 50.0}, {""id"": 97329786, ""node1"": 15196, ""node2"": 146261, ""type"": 10, ""w"": 29.0}, {""id"": 1933499, ""node1"": 15196, ""node2"": 146261, ""type"": 35, ""w"": 45.0}, {""id"": 14659361, ""node1"": 15196, ""node2"": 146261, ""type"": 42, ""w"": 29.0}, {""id"": 1663131, ""node1"": 15196, ""node2"": 146261, ""type"": 666, ""w"": 1.0}]"
blanc,oeuf,nmod,NOUN,0.5395181179046631,"[{""id"": 215721, ""node1"": 15196, ""node2"": 116175, ""type"": 0, ""w"": 84.0}, {""id"": 31299415, ""node1"": 15196, ""node2"": 116175, ""type"": 3, ""w"": 32.0}, {""id"": 76136326, ""node1"": 15196, ""node2"": 116175, ""type"": 10, ""w"": 26.0}, {""id"": 373603, ""node1"": 15196, ""node2"": 116175, ""type"": 23, ""w"": 110.0}, {""id"": 91492401, ""node1"": 15196, ""node2"": 116175, ""type"": 35, ""w"": 54.0}]"
oeuf,citron,nmod,NOUN,0.6038509607315063,"[{""id"": 53737936, ""node1"": 116175, ""node2"": 15386, ""type"": 0, ""w"": 44.0}, {""id"": 53614845, ""node1"": 116175, ""node2"": 15386, ""type"": 5, ""w"": 74.0}]"
set,poêle,nmod,NOUN,0.5301709771156311,[]
poêle,saladier,nmod,NOUN,0.6812556385993958,[]
set,blender,nmod,NOUN,0.4051288962364197,[]
set,chauffer,acl,VERB,0.4215918183326721,[]
chauffer,étape,obj,NOUN,0.4912289679050445,[]
dissoudre,faite,nsubj,NOUN,0.4366326332092285,[]
dissoudre,cassonade,obj,NOUN,0.559160590171814,[]
poêle,grand,amod,ADJ,0.628409743309021,[]
jus,sauce,nmod,NOUN,0.6728172898292542,"[{""id"": 914139, ""node1"": 53310, ""node2"": 141110, ""type"": 0, ""w"": 24.0}]"
sauce,soja,amod,ADV,0.686366856098175,"[{""id"": 558755719, ""node1"": 141110, ""node2"": 78291, ""type"": 0, ""w"": 41.0}, {""id"": 246329893, ""node1"": 141110, ""node2"": 78291, ""type"": 8, ""w"": 31.0}, {""id"": 651031297, ""node1"": 141110, ""node2"": 78291, ""type"": 666, ""w"": 4.0}]"
purée,piment,nmod,NOUN,0.7167373895645142,[]
devoir,mélange,nsubj,NOUN,0.4884808361530304,[]
ajouter,poulet,obj,NOUN,0.6573215126991272,[]
ajouter,couper,advcl,VERB,0.4516488313674927,"[{""id"": 55053058, ""node1"": 25099, ""node2"": 128828, ""type"": 0, ""w"": 21.0}, {""id"": 55011750, ""node1"": 25099, ""node2"": 128828, ""type"": 5, ""w"": 57.0}, {""id"": 85362404, ""node1"": 25099, ""node2"": 128828, ""type"": 7, ""w"": 31.0}]"
tranche,fin,amod,ADJ,0.4211523532867431,[]
tranche,couper,acl,VERB,0.4768869876861572,"[{""id"": 243904, ""node1"": 143123, ""node2"": 128828, ""type"": 0, ""w"": 116.0}]"
cuire,le,obj,DET,0.4500194191932678,[]
feu,doux,amod,ADJ,0.5496628284454346,[]
cuire,retourner,advcl,VERB,0.6831303834915161,[]
retourner,morceau,obj,NOUN,0.5329232811927795,[]
morceau,temps,nmod,NOUN,0.5215216875076294,[]
cuire,il,nsubj:pass,PRON,0.4034532904624939,[]
ce,cuire,acl,VERB,0.456451803445816,[]
astuce,faire,acl,VERB,0.508845329284668,[]
devoir,cuire,advcl,VERB,0.665005624294281,[]
réchauffer,poulet,obj,NOUN,0.7057682275772095,[]
reste,sauce,nmod,NOUN,0.6750603318214417,[]
sauce,cuisson,nmod,NOUN,0.7991010546684265,"[{""id"": 651237398, ""node1"": 141110, ""node2"": 60056, ""type"": 0, ""w"": 26.0}]"
ingrédient,tout,amod,ADJ,0.580045223236084,[]
saladier,ingrédient,nmod,NOUN,0.6509284973144531,[]
sauce,chauffer,acl,VERB,0.7389987111091614,[]
sauce,min,nmod,NOUN,0.5019802451133728,[]
