head,lemma,dep,pos,sim,relation
titre,chou,nmod,NOUN,0.5386680364608765,[]
chou,pistache,nmod,NOUN,0.5987264513969421,[]
thé,fraise,amod,NOUN,0.5861649513244629,[]
framboise,ingrédient,nmod,NOUN,0.6322843432426453,[]
farine,beurre,acl,NOUN,0.7180377840995789,"[{""id"": 423997331, ""node1"": 127629, ""node2"": 140377, ""type"": 0, ""w"": 3.0}]"
framboise,sucre,nmod,NOUN,0.6532086133956909,[]
sucre,semoule,amod,NOUN,0.6967501044273376,"[{""id"": 277256, ""node1"": 139481, ""node2"": 64778, ""type"": 17, ""w"": -94.0}, {""id"": 639101518, ""node1"": 139481, ""node2"": 64778, ""type"": 141, ""w"": 25.0}]"
sucre,lait,nmod,NOUN,0.6437966823577881,[]
lait,oeuf,nmod,NOUN,0.590930700302124,"[{""id"": 920038083, ""node1"": 86296, ""node2"": 116175, ""type"": 0, ""w"": 21.0}, {""id"": 385498014, ""node1"": 86296, ""node2"": 116175, ""type"": 8, ""w"": -25.0}]"
lait,sucre,acl,NOUN,0.6437966823577881,[]
lait,jaune,amod,NOUN,0.5952747464179993,"[{""id"": 12979907, ""node1"": 86296, ""node2"": 86711, ""type"": 106, ""w"": 1.0}]"
jaune,oeuf,nmod,NOUN,0.5280547142028809,"[{""id"": 104631, ""node1"": 86711, ""node2"": 116175, ""type"": 0, ""w"": 598.0}, {""id"": 31299418, ""node1"": 86711, ""node2"": 116175, ""type"": 3, ""w"": 29.0}, {""id"": 2350883, ""node1"": 86711, ""node2"": 116175, ""type"": 10, ""w"": 109.0}, {""id"": 131637, ""node1"": 86711, ""node2"": 116175, ""type"": 15, ""w"": 118.0}, {""id"": 120267, ""node1"": 86711, ""node2"": 116175, ""type"": 23, ""w"": 300.0}, {""id"": 2254559, ""node1"": 86711, ""node2"": 116175, ""type"": 54, ""w"": 58.0}]"
oeuf,pistache,amod,ADP,0.5681435465812683,[]
four,casserole,nmod,NOUN,0.7147663235664368,[]
casserole,saladier,nmod,NOUN,0.6254573464393616,[]
saladier,pinceau,appos,NOUN,0.5370374321937561,[]
pinceau,cuillère,nmod,NOUN,0.5075318813323975,[]
cuillère,bois,nmod,NOUN,0.5910300612449646,"[{""id"": 423608378, ""node1"": 51905, ""node2"": 96256, ""type"": 0, ""w"": 41.0}, {""id"": 1977342, ""node1"": 51905, ""node2"": 96256, ""type"": 50, ""w"": 27.0}, {""id"": 3906289, ""node1"": 51905, ""node2"": 96256, ""type"": 777, ""w"": 9.0}]"
cuillère,chinois,nmod,ADJ,0.5485638976097107,[]
chinois,poche,nmod,NOUN,0.4108916521072387,[]
casserole,balance,obj,NOUN,0.5916885137557983,[]
balance,cuisine,nmod,NOUN,0.5991910099983215,[]
table,induction,amod,NOUN,0.5181390047073364,[]
veille,chauffer,acl,VERB,0.5587838292121887,[]
crème,pâtissier,amod,ADJ,0.6173038482666016,"[{""id"": 561269853, ""node1"": 44001, ""node2"": 31618, ""type"": 0, ""w"": 41.0}]"
crème,thé,nmod,NOUN,0.633432924747467,[]
nuit,tout,amod,ADJ,0.4464542865753174,[]
laisser,nuit,obj,NOUN,0.4050264656543731,[]
nuit,thé,nmod,NOUN,0.5675473809242249,[]
nuit,dedans,nmod,ADV,0.4227457344532013,[]
four,180,nmod,NUM,0.4979606568813324,[]
bouillir,mélange,obj,NOUN,0.6661850214004517,"[{""id"": 352516476, ""node1"": 42401, ""node2"": 14800, ""type"": 31, ""w"": 30.0}]"
mélange,lait,amod,ADJ,0.6162230372428894,[]
farine,coup,nmod,NOUN,0.5834904313087463,[]
décoller,pâte,nsubj,NOUN,0.6257809996604919,[]
pellicule,fond,nmod,NOUN,0.4780341982841491,[]
fond,casserole,nmod,NOUN,0.5823787450790405,"[{""id"": 98852292, ""node1"": 119272, ""node2"": 57253, ""type"": 0, ""w"": 17.0}, {""id"": 9995396, ""node1"": 119272, ""node2"": 57253, ""type"": 10, ""w"": 19.0}]"
réserver,saladier,nmod,NOUN,0.577737033367157,[]
incorporer,œuf,obj,NOUN,0.5185500979423523,[]
œuf,un,amod,DET,0.4085736274719238,[]
lisser,mélange,obj,NOUN,0.5105383396148682,"[{""id"": 98304690, ""node1"": 125101, ""node2"": 14800, ""type"": 14, ""w"": 31.0}]"
chou,plaque,nmod,NOUN,0.62714022397995,[]
plaque,four,nmod,NOUN,0.6611073017120361,"[{""id"": 9977205, ""node1"": 145064, ""node2"": 9190, ""type"": 10, ""w"": 4.0}, {""id"": 7612093, ""node1"": 145064, ""node2"": 9190, ""type"": 777, ""w"": 10.0}]"
jaune,œuf,nmod,NOUN,0.524957537651062,"[{""id"": 558764775, ""node1"": 86711, ""node2"": 174124, ""type"": 0, ""w"": 36.0}]"
porte,four,nmod,NOUN,0.6304441094398499,"[{""id"": 9977242, ""node1"": 143613, ""node2"": 9190, ""type"": 10, ""w"": 21.0}]"
sécher,chou,obj,NOUN,0.611568033695221,[]
crème,pistache,nmod,NOUN,0.610626757144928,[]
crème,chauffer,acl,VERB,0.6699466705322266,[]
chauffer,lait,obj,NOUN,0.6334350109100342,"[{""id"": 31845126, ""node1"": 90994, ""node2"": 86296, ""type"": 14, ""w"": 30.0}]"
début,ébullition,nmod,NOUN,0.4117494225502014,[]
ébullition,blanchir,acl,VERB,0.5124829411506653,[]
blanchir,œuf,obj,NOUN,0.5453441143035889,[]
sucre,œuf,appos,NOUN,0.623360812664032,[]
œuf,premier,nmod,ADJ,0.5033695101737976,[]
ajouter,farine,obj,NOUN,0.6640971302986145,"[{""id"": 373014569, ""node1"": 25099, ""node2"": 127629, ""type"": 14, ""w"": 31.0}]"
verser,lait,obj,NOUN,0.5939220190048218,"[{""id"": 2147735, ""node1"": 104506, ""node2"": 86296, ""type"": 14, ""w"": 30.0}, {""id"": 645787359, ""node1"": 104506, ""node2"": 86296, ""type"": 666, ""w"": 2.0}]"
lait,bouillir,acl,VERB,0.646347165107727,"[{""id"": 14379701, ""node1"": 86296, ""node2"": 42401, ""type"": 0, ""w"": 73.0}, {""id"": 608004717, ""node1"": 86296, ""node2"": 42401, ""type"": 9, ""w"": -5.0}, {""id"": 15074480, ""node1"": 86296, ""node2"": 42401, ""type"": 26, ""w"": 30.0}, {""id"": 380404032, ""node1"": 86296, ""node2"": 42401, ""type"": 30, ""w"": 26.0}]"
falloir,mélange,nsubj,NOUN,0.4736335575580597,[]
épais,quel,nsubj,VERB,0.4395262598991394,[]
passer,pistache,obj,NOUN,0.5846066474914551,[]
crème,obtenir,acl,VERB,0.5813416838645935,[]
framboise,opération,nmod,NOUN,0.4748720228672027,[]
opération,crème,nmod,NOUN,0.575372576713562,[]
passer,lait,obj,NOUN,0.6013927459716797,[]
lait,chinois,nmod,ADJ,0.5716053247451782,[]
froid,chou,nsubj,NOUN,0.5809651613235474,[]
finalisation,froid,amod,ADJ,0.4640406370162964,[]
finalisation,faire,acl,VERB,0.4526539444923401,[]
faire,trou,obj,NOUN,0.4763500690460205,[]
dessous,chou,nmod,NOUN,0.5511051416397095,[]
prendre,poche,obj,NOUN,0.408966064453125,"[{""id"": 268744, ""node1"": 86306, ""node2"": 139906, ""type"": 31, ""w"": 60.0}]"
garnir,chou,obj,NOUN,0.6077327132225037,[]
bon,appétit,obj,NOUN,0.4575223624706268,"[{""id"": 2304181, ""node1"": 144229, ""node2"": 3467, ""type"": 23, ""w"": 5.0}]"
