head,lemma,dep,pos,sim,relation
titre,salade,appos,NOUN,0.5926524996757507,[]
salade,fruit,nmod,NOUN,0.619463324546814,"[{""id"": 129520, ""node1"": 118908, ""node2"": 87286, ""type"": 0, ""w"": 95.0}, {""id"": 97758196, ""node1"": 118908, ""node2"": 87286, ""type"": 9, ""w"": 37.0}, {""id"": 408602, ""node1"": 118908, ""node2"": 87286, ""type"": 28, ""w"": 98.0}]"
fruit,frais,amod,ADJ,0.4628446996212005,[]
salade,ingrédient,nmod,NOUN,0.7127874493598938,[]
salade,sucre,nmod,NOUN,0.7840214371681213,"[{""id"": 700656317, ""node1"": 118908, ""node2"": 139481, ""type"": 0, ""w"": 24.0}]"
sucre,poudre,nmod,NOUN,0.6670448184013367,"[{""id"": 101820, ""node1"": 139481, ""node2"": 139470, ""type"": 0, ""w"": 604.0}, {""id"": 251577, ""node1"": 139481, ""node2"": 139470, ""type"": 6, ""w"": 61.0}, {""id"": 144132, ""node1"": 139481, ""node2"": 139470, ""type"": 8, ""w"": -75.0}, {""id"": 9971698, ""node1"": 139481, ""node2"": 139470, ""type"": 9, ""w"": 10.0}, {""id"": 9979137, ""node1"": 139481, ""node2"": 139470, ""type"": 10, ""w"": 30.0}, {""id"": 1763997, ""node1"": 139481, ""node2"": 139470, ""type"": 666, ""w"": 3.0}]"
poudre,orange,nmod,ADP,0.5653505921363831,[]
sucre,fraise,obj,NOUN,0.6523148417472839,"[{""id"": 561132474, ""node1"": 139481, ""node2"": 16242, ""type"": 0, ""w"": 52.0}]"
ananas,mangue,appos,NOUN,0.5415670275688171,"[{""id"": 1032956788, ""node1"": 115827, ""node2"": 54862, ""type"": 78, ""w"": 29.0}]"
mangue,kiwi,nmod,NOUN,0.481765478849411,"[{""id"": 235758574, ""node1"": 54862, ""node2"": 31864, ""type"": 777, ""w"": 10.0}]"
sucre,pomme,obj,NOUN,0.7055277824401855,"[{""id"": 98623378, ""node1"": 139481, ""node2"": 37201, ""type"": 0, ""w"": 19.0}, {""id"": 612652730, ""node1"": 139481, ""node2"": 37201, ""type"": 9, ""w"": -5.0}, {""id"": 97415216, ""node1"": 139481, ""node2"": 37201, ""type"": 10, ""w"": 26.0}]"
pomme,cannelle,amod,ADJ,0.6249549388885498,"[{""id"": 963640, ""node1"": 37201, ""node2"": 112959, ""type"": 0, ""w"": 60.0}]"
pomme,sirop,amod,NOUN,0.6552410125732422,"[{""id"": 914970045, ""node1"": 37201, ""node2"": 91109, ""type"": 0, ""w"": 20.0}]"
pomme,eau,appos,NOUN,0.6170430183410645,[]
saladier,frigo,nmod,NOUN,0.5944403409957886,[]
frigo,balance,nmod,NOUN,0.5736064314842224,[]
balance,cuisine,nmod,NOUN,0.5991910099983215,[]
balance,étape,nmod,NOUN,0.4149083495140075,[]
fruit,tout,amod,ADJ,0.5248923301696777,[]
fruit,morceau,nmod,NOUN,0.5414688587188721,[]
saladier,grand,amod,ADJ,0.534858763217926,"[{""id"": 1077330492, ""node1"": 45455, ""node2"": 23178, ""type"": 0, ""w"": 50.0}, {""id"": 31838076, ""node1"": 45455, ""node2"": 23178, ""type"": 17, ""w"": 60.0}, {""id"": 1668931, ""node1"": 45455, ""node2"": 23178, ""type"": 666, ""w"": 2.0}]"
faire,jus,obj,NOUN,0.6059143543243408,[]
jus,mélanger,acl,VERB,0.5910492539405823,[]
ajouter,verser,advcl,VERB,0.4542763829231262,"[{""id"": 12346252, ""node1"": 25099, ""node2"": 104506, ""type"": 0, ""w"": 21.0}, {""id"": 12293759, ""node1"": 25099, ""node2"": 104506, ""type"": 5, ""w"": 82.0}]"
verser,mélange,obj,NOUN,0.5440542697906494,[]
ajouter,bâton,obj,NOUN,0.4643946290016174,[]
bâton,cannelle,nmod,NOUN,0.5234248042106628,"[{""id"": 796695507, ""node1"": 114900, ""node2"": 112959, ""type"": 0, ""w"": 21.0}, {""id"": 720818246, ""node1"": 114900, ""node2"": 112959, ""type"": 174, ""w"": 25.0}]"
réfrigérateur,minimum,amod,ADJ,0.4638281464576721,[]
réfrigérateur,heure,nmod,NOUN,0.4385888278484344,[]
salade,meilleur,amod,ADJ,0.6367347836494446,[]
ajouter,peu,obj,ADV,0.4455879032611847,[]
peu,alcool,nmod,NOUN,0.5012185573577881,[]
dégustation,bon,amod,ADJ,0.4751738309860229,"[{""id"": 561348579, ""node1"": 107364, ""node2"": 144229, ""type"": 0, ""w"": 31.0}]"
ajouter,dégustation,obj,NOUN,0.5355457663536072,[]
reste,meilleur,advcl,ADJ,0.4229421317577362,[]
prendre,fruit,nsubj,NOUN,0.4965924918651581,[]
prendre,temps,obj,NOUN,0.4133656620979309,"[{""id"": 374395525, ""node1"": 86306, ""node2"": 13861, ""type"": 0, ""w"": 26.0}, {""id"": 237740, ""node1"": 86306, ""node2"": 13861, ""type"": 14, ""w"": 100.0}]"
