head,lemma,dep,pos,sim,relation
pomme,Gascogne,appos,PROPN,0.5224253535270691,[]
ingrédient,sel,appos,NOUN,0.6997572183609009,"[{""id"": 24923431, ""node1"": 123418, ""node2"": 13260, ""type"": 0, ""w"": 17.0}, {""id"": 24850731, ""node1"": 123418, ""node2"": 13260, ""type"": 8, ""w"": 27.0}]"
sel,sucre,nmod,NOUN,0.6925632357597351,"[{""id"": 183179, ""node1"": 13260, ""node2"": 139481, ""type"": 0, ""w"": 182.0}, {""id"": 377013894, ""node1"": 13260, ""node2"": 139481, ""type"": 20, ""w"": 30.0}, {""id"": 377000348, ""node1"": 13260, ""node2"": 139481, ""type"": 21, ""w"": 28.0}, {""id"": 1032957125, ""node1"": 13260, ""node2"": 139481, ""type"": 78, ""w"": 32.0}]"
sucre,poudre,nmod,NOUN,0.6670448184013367,"[{""id"": 101820, ""node1"": 139481, ""node2"": 139470, ""type"": 0, ""w"": 604.0}, {""id"": 251577, ""node1"": 139481, ""node2"": 139470, ""type"": 6, ""w"": 61.0}, {""id"": 144132, ""node1"": 139481, ""node2"": 139470, ""type"": 8, ""w"": -75.0}, {""id"": 9971698, ""node1"": 139481, ""node2"": 139470, ""type"": 9, ""w"": 10.0}, {""id"": 9979137, ""node1"": 139481, ""node2"": 139470, ""type"": 10, ""w"": 30.0}, {""id"": 1763997, ""node1"": 139481, ""node2"": 139470, ""type"": 666, ""w"": 3.0}]"
poudre,beurre,acl,NOUN,0.6949014067649841,[]
sel,pomme,nmod,NOUN,0.7310441136360168,[]
pomme,cannelle,amod,ADJ,0.6249549388885498,"[{""id"": 963640, ""node1"": 37201, ""node2"": 112959, ""type"": 0, ""w"": 60.0}]"
ingrédient,casserole,appos,NOUN,0.7348343133926392,[]
four,pinceau,nmod,NOUN,0.6441405415534973,[]
pinceau,couteau,nmod,NOUN,0.4793228805065155,"[{""id"": 558826967, ""node1"": 79400, ""node2"": 32610, ""type"": 0, ""w"": 34.0}]"
couteau,moule,nmod,NOUN,0.5594446659088135,[]
pinceau,manquer,acl,VERB,0.4299614429473877,[]
manquer,balance,obj,NOUN,0.4325729012489319,[]
balance,cuisine,nmod,NOUN,0.5991910099983215,[]
balance,assiette,appos,NOUN,0.5656145215034485,[]
assiette,étape,nmod,NOUN,0.483820229768753,[]
feu,doux,amod,ADJ,0.5496628284454346,[]
casserole,petit,amod,ADJ,0.6468310356140137,[]
fondre,ôter,advcl,VERB,0.4832592606544494,[]
aide,cuillère,nmod,NOUN,0.45757657289505,[]
pellicule,fin,amod,ADJ,0.4285062849521637,[]
cuillère,pellicule,nmod,NOUN,0.5526331663131714,[]
pellicule,blanc,amod,ADJ,0.4921366572380066,[]
pellicule,former,acl:relcl,VERB,0.4102410674095154,[]
verser,beurre,obj,NOUN,0.6414188146591187,[]
beurre,fondre,acl,VERB,0.643409252166748,"[{""id"": 652231036, ""node1"": 140377, ""node2"": 16480, ""type"": 0, ""w"": 21.0}, {""id"": 24771033, ""node1"": 140377, ""node2"": 16480, ""type"": 24, ""w"": 137.0}, {""id"": 1886772, ""node1"": 140377, ""node2"": 16480, ""type"": 26, ""w"": 33.0}]"
lait,petit,amod,ADJ,0.603304922580719,"[{""id"": 1794036, ""node1"": 86296, ""node2"": 55222, ""type"": 666, ""w"": 1.0}]"
reste,lait,nsubj,NOUN,0.5964831113815308,[]
lait,déposer,acl,VERB,0.5972522497177124,[]
verser,reste,advcl,VERB,0.494085282087326,[]
obtenir,beurre,nsubj,NOUN,0.6260674595832825,[]
contenir,tout,obj,NOUN,0.4672761559486389,[]
tout,humidité,nmod,NOUN,0.5010247230529785,[]
préparer,fruit,obj,NOUN,0.531898021697998,"[{""id"": 1047029605, ""node1"": 36246, ""node2"": 87286, ""type"": 13, ""w"": 30.0}, {""id"": 122111142, ""node1"": 36246, ""node2"": 87286, ""type"": 14, ""w"": 30.0}]"
obtenir,faire,advcl,VERB,0.4163973331451416,"[{""id"": 54914153, ""node1"": 102671, ""node2"": 87528, ""type"": 0, ""w"": 21.0}, {""id"": 54695310, ""node1"": 102671, ""node2"": 87528, ""type"": 5, ""w"": -134.0}]"
pomme,coupez,acl,NOUN,0.5451396703720093,[]
feu,moyen,amod,ADJ,0.5528092384338379,[]
cuillère,soupe,nmod,NOUN,0.6452588438987732,"[{""id"": 139567, ""node1"": 51905, ""node2"": 117152, ""type"": 0, ""w"": 288.0}, {""id"": 960354064, ""node1"": 51905, ""node2"": 117152, ""type"": 82, ""w"": 33.0}, {""id"": 1912589, ""node1"": 51905, ""node2"": 117152, ""type"": 666, ""w"": 6.0}]"
soupe,beurre,nmod,NOUN,0.7595133781433105,"[{""id"": 3346887, ""node1"": 117152, ""node2"": 140377, ""type"": 777, ""w"": 9.0}]"
moitié,sucre,nmod,NOUN,0.6619113087654114,[]
minute,secouer,acl,VERB,0.431624561548233,[]
secouer,manche,obj,NOUN,0.4219712316989898,[]
manche,poêle,nmod,NOUN,0.6044232249259949,"[{""id"": 98477841, ""node1"": 143281, ""node2"": 119686, ""type"": 0, ""w"": 23.0}, {""id"": 97416765, ""node1"": 143281, ""node2"": 119686, ""type"": 10, ""w"": 27.0}]"
pinceau,souple,amod,ADJ,0.4060671329498291,[]
clarifier,fond,obj,NOUN,0.4556983113288879,[]
fond,moule,nmod,NOUN,0.5315449237823486,"[{""id"": 796741908, ""node1"": 119272, ""node2"": 143723, ""type"": 0, ""w"": 30.0}, {""id"": 961890616, ""node1"": 119272, ""node2"": 143723, ""type"": 10, ""w"": 25.0}]"
façon,même,amod,ADJ,0.4143386781215668,[]
croix,fond,nmod,NOUN,0.4504432082176208,[]
recouvrir,que,obj,SCONJ,0.4356509149074554,[]
croix,recouvrir,advcl,VERB,0.4074740409851074,[]
rabattre,bord,obj,NOUN,0.4037059545516968,"[{""id"": 31870483, ""node1"": 52968, ""node2"": 63985, ""type"": 14, ""w"": 52.0}]"
