head,lemma,dep,pos,sim,relation
bicarbonate,muscade,nmod,NOUN,0.5903558135032654,[]
sucre,canne,nmod,NOUN,0.6069387793540955,"[{""id"": 107598, ""node1"": 139481, ""node2"": 144267, ""type"": 0, ""w"": 241.0}, {""id"": 160436, ""node1"": 139481, ""node2"": 144267, ""type"": 15, ""w"": 78.0}, {""id"": 1763995, ""node1"": 139481, ""node2"": 144267, ""type"": 666, ""w"": 1.0}]"
sucre,carotte,acl,NOUN,0.7103574275970459,[]
carotte,huile,obj,NOUN,0.620469331741333,[]
sarrasin,oeuf,nmod,NOUN,0.5803540349006653,[]
oeuf,amande,nmod,NOUN,0.5567412972450256,[]
lait,amande,nmod,NOUN,0.5926035642623901,[]
amande,cannelle,amod,ADJ,0.6015869975090027,[]
grille,pâtisserie,nmod,NOUN,0.5746439099311829,[]
pâtisserie,four,nmod,NOUN,0.6954796314239502,"[{""id"": 942271912, ""node1"": 25966, ""node2"": 9190, ""type"": 0, ""w"": 24.0}, {""id"": 15790548, ""node1"": 25966, ""node2"": 9190, ""type"": 15, ""w"": 58.0}, {""id"": 1789859, ""node1"": 25966, ""node2"": 9190, ""type"": 666, ""w"": 1.0}]"
four,moule,nmod,NOUN,0.6459261178970337,"[{""id"": 914324367, ""node1"": 9190, ""node2"": 143723, ""type"": 0, ""w"": 20.0}, {""id"": 149292258, ""node1"": 9190, ""node2"": 143723, ""type"": 28, ""w"": 71.0}]"
moule,gâteau,nmod,NOUN,0.5791363716125488,"[{""id"": 201625, ""node1"": 143723, ""node2"": 2149, ""type"": 0, ""w"": 233.0}]"
moule,robot,nmod,NOUN,0.5359359383583069,[]
moule,pâtissier,amod,ADJ,0.5290303230285645,[]
moule,cuillère,nmod,NOUN,0.574239194393158,[]
cuillère,bois,nmod,NOUN,0.5910300612449646,"[{""id"": 423608378, ""node1"": 51905, ""node2"": 96256, ""type"": 0, ""w"": 41.0}, {""id"": 1977342, ""node1"": 51905, ""node2"": 96256, ""type"": 50, ""w"": 27.0}, {""id"": 3906289, ""node1"": 51905, ""node2"": 96256, ""type"": 777, ""w"": 9.0}]"
cuillère,fouet,nmod,NOUN,0.5491861701011658,"[{""id"": 662513346, ""node1"": 51905, ""node2"": 73888, ""type"": 0, ""w"": 22.0}]"
fouet,cuisine,nmod,NOUN,0.6215970516204834,"[{""id"": 2421862, ""node1"": 73888, ""node2"": 16033, ""type"": 0, ""w"": 305.0}, {""id"": 452879, ""node1"": 73888, ""node2"": 16033, ""type"": 3, ""w"": 265.0}, {""id"": 72783259, ""node1"": 73888, ""node2"": 16033, ""type"": 15, ""w"": 38.0}, {""id"": 1019771975, ""node1"": 73888, ""node2"": 16033, ""type"": 17, ""w"": -5.0}]"
saladier,bol,appos,NOUN,0.5367903709411621,"[{""id"": 2284782, ""node1"": 45455, ""node2"": 145405, ""type"": 0, ""w"": 73.0}, {""id"": 979970161, ""node1"": 45455, ""node2"": 145405, ""type"": 666, ""w"": 3.0}]"
bol,aluminium,nmod,NOUN,0.5499882698059082,"[{""id"": 999129605, ""node1"": 145405, ""node2"": 95561, ""type"": 666, ""w"": 2.0}]"
aluminium,couteau,nmod,NOUN,0.5632740259170532,[]
papier,balance,nmod,NOUN,0.5028996467590332,[]
balance,cuisine,nmod,NOUN,0.5991910099983215,[]
papier,étape,nmod,NOUN,0.4691361784934997,[]
four,175,nmod,NUM,0.4686551988124847,[]
four,degré,nmod,NOUN,0.6147381663322449,"[{""id"": 107015150, ""node1"": 9190, ""node2"": 121359, ""type"": 0, ""w"": 38.0}]"
four,c,nmod,NOUN,0.4225132167339325,[]
ajouter,cuillère,obj,NOUN,0.5465437173843384,[]
cuillère,soupe,nmod,NOUN,0.6452588438987732,"[{""id"": 139567, ""node1"": 51905, ""node2"": 117152, ""type"": 0, ""w"": 288.0}, {""id"": 960354064, ""node1"": 51905, ""node2"": 117152, ""type"": 82, ""w"": 33.0}, {""id"": 1912589, ""node1"": 51905, ""node2"": 117152, ""type"": 666, ""w"": 6.0}]"
soupe,farine,nmod,NOUN,0.7270740270614624,[]
farine,sarrasin,nmod,NOUN,0.6555599570274353,"[{""id"": 423997388, ""node1"": 127629, ""node2"": 29459, ""type"": 0, ""w"": 2.0}, {""id"": 243434862, ""node1"": 127629, ""node2"": 29459, ""type"": 8, ""w"": 28.0}]"
farine,tout,amod,ADJ,0.6873804926872253,[]
répartir,farine,obj,NOUN,0.6249063014984131,[]
incliner,moule,obj,NOUN,0.4730497300624847,[]
séparer,blanc,obj,NOUN,0.4899252355098724,[]
blanc,jaune,nmod,NOUN,0.4685034155845642,"[{""id"": 246331, ""node1"": 15196, ""node2"": 86711, ""type"": 0, ""w"": 56.0}]"
ajouter,huile,obj,NOUN,0.5838896036148071,[]
incorporer,amande,obj,NOUN,0.5481035113334656,[]
amande,poudre,nmod,NOUN,0.5705900192260742,[]
mélanger,farine,obj,NOUN,0.6720532178878784,"[{""id"": 373004383, ""node1"": 37151, ""node2"": 127629, ""type"": 14, ""w"": 51.0}]"
sarrasin,restant,amod,ADJ,0.5509786009788513,[]
mélanger,bicarbonate,obj,NOUN,0.5930687785148621,[]
bicarbonate,soude,nmod,NOUN,0.5184087157249451,[]
noix,muscade,nmod,NOUN,0.5663605332374573,"[{""id"": 796773628, ""node1"": 30910, ""node2"": 115297, ""type"": 0, ""w"": 29.0}]"
préparation,précédent,amod,ADJ,0.436631441116333,[]
préparation,remuer,acl,VERB,0.568591296672821,[]
devenir,pâte,nsubj,NOUN,0.6388993859291077,[]
rendre,pâte,obj,NOUN,0.620134711265564,[]
pâte,humide,amod,ADJ,0.6397833824157715,"[{""id"": 371696814, ""node1"": 34069, ""node2"": 76183, ""type"": 17, ""w"": 41.0}]"
ajuster,quantité,obj,NOUN,0.4569616615772247,[]
quantité,fonction,nmod,NOUN,0.4607715606689453,[]
fonction,texture,nmod,NOUN,0.4723957180976867,[]
