head,lemma,dep,pos,sim,relation,relation_name,w
pavé,autruche,nmod,NOUN,0.4393048286437988,"[{""id"": 601978022, ""node1"": 105441, ""node2"": 24758, ""type"": 0, ""w"": 27.0}]",r_associated,27.0
pavé,africain,nmod,NOUN,0.4221689999103546,[],,
africain,ingrédient,nmod,NOUN,0.5314056873321533,[],,
africain,huile,amod,NOUN,0.5727400183677673,[],,
huile,sésame,nmod,NOUN,0.6178574562072754,"[{""id"": 12295235, ""node1"": 141971, ""node2"": 18404, ""type"": 0, ""w"": 43.0}, {""id"": 580644, ""node1"": 141971, ""node2"": 18404, ""type"": 5, ""w"": 32.0}, {""id"": 88080850, ""node1"": 141971, ""node2"": 18404, ""type"": 35, ""w"": 32.0}, {""id"": 380316783, ""node1"": 141971, ""node2"": 18404, ""type"": 54, ""w"": 34.0}]",r_associated,43.0
sésame,muscade,nmod,NOUN,0.597897469997406,[],,
africain,curry,nmod,NOUN,0.6254787445068359,[],,
curry,poivre,nmod,NOUN,0.6854056119918823,"[{""id"": 3116767, ""node1"": 82813, ""node2"": 139597, ""type"": 0, ""w"": 75.0}]",r_associated,75.0
poivre,vert,appos,PROPN,0.5947548747062683,[],,
coriandre,autruche,appos,NOUN,0.5872223973274231,[],,
autruche,pâte,amod,NOUN,0.63418048620224,[],,
autruche,lait,nmod,NOUN,0.58509761095047,[],,
lait,anis,nmod,PROPN,0.5892855525016785,[],,
lait,fruit,nmod,NOUN,0.596720814704895,"[{""id"": 386067310, ""node1"": 86296, ""node2"": 87286, ""type"": 6, ""w"": -25.0}]",r_isa,-25.0
fruit,sec,acl,ADJ,0.4956011176109314,"[{""id"": 796701053, ""node1"": 87286, ""node2"": 63619, ""type"": 0, ""w"": 24.0}, {""id"": 14805636, ""node1"": 87286, ""node2"": 63619, ""type"": 17, ""w"": 22.0}]",r_associated,24.0
plaque,meilleur,amod,ADJ,0.5153307318687439,[],,
top,plaque,nmod,NOUN,0.4243907332420349,[],,
plaque,four,nmod,NOUN,0.6611073017120361,"[{""id"": 9977205, ""node1"": 145064, ""node2"": 9190, ""type"": 10, ""w"": 4.0}, {""id"": 7612093, ""node1"": 145064, ""node2"": 9190, ""type"": 777, ""w"": 10.0}]",r_wiki,10.0
titre,préparer,acl,VERB,0.4304305016994476,[],,
préparer,marinade,obj,NOUN,0.6658932566642761,[],,
lait,coco,nmod,ADV,0.5941302180290222,"[{""id"": 796793155, ""node1"": 86296, ""node2"": 145904, ""type"": 0, ""w"": 24.0}]",r_associated,24.0
titre,pâte,nmod,NOUN,0.6394232511520386,[],,
pâte,arachide,nmod,NOUN,0.6642444729804993,"[{""id"": 96931351, ""node1"": 34069, ""node2"": 28530, ""type"": 50, ""w"": 15.0}]",r_object>mater,15.0
épice,tout,amod,ADJ,0.6792278289794922,[],,
prendre,pavé,obj,NOUN,0.4411267340183258,[],,
heure,marinade,nmod,NOUN,0.5709342956542969,[],,
prendre,ajouter,advcl,VERB,0.4127282202243805,[],,
ajouter,fruit,obj,NOUN,0.5211451053619385,[],,
accompagner,purée,nmod,NOUN,0.6444056034088135,[],,
purée,patate,nmod,NOUN,0.6297155022621155,"[{""id"": 661975, ""node1"": 16444, ""node2"": 5531, ""type"": 0, ""w"": 28.0}, {""id"": 1742962, ""node1"": 16444, ""node2"": 5531, ""type"": 50, ""w"": 55.0}, {""id"": 1794789, ""node1"": 16444, ""node2"": 5531, ""type"": 666, ""w"": 1.0}]",r_object>mater,55.0
patate,doux,amod,ADJ,0.5360471606254578,[],,
appétit,bon,amod,ADJ,0.4575223624706268,[],,
épi,appétit,nmod,NOUN,0.4062617123126983,[],,
