head,lemma,dep,pos,sim,relation,relation_name,w
chou,petit,amod,ADJ,0.5676273107528687,[],,
titre,chou,appos,NOUN,0.5386680364608765,[],,
chou,sel,appos,NOUN,0.7074003219604492,[],,
sel,beurre,amod,NOUN,0.7119027376174927,"[{""id"": 29328492, ""node1"": 13260, ""node2"": 140377, ""type"": 0, ""w"": 30.0}, {""id"": 9986817, ""node1"": 13260, ""node2"": 140377, ""type"": 10, ""w"": 35.0}]",r_holo,35.0
chou,eau,appos,NOUN,0.6457889080047607,[],,
eau,oeuf,nmod,NOUN,0.6093990802764893,"[{""id"": 386183819, ""node1"": 65012, ""node2"": 116175, ""type"": 28, ""w"": 27.0}, {""id"": 376049523, ""node1"": 65012, ""node2"": 116175, ""type"": 51, ""w"": 26.0}]",r_lieu-1,27.0
oeuf,sel,nmod,NOUN,0.6938258409500122,"[{""id"": 584561369, ""node1"": 116175, ""node2"": 13260, ""type"": 0, ""w"": 29.0}]",r_associated,29.0
sel,poivre,nmod,NOUN,0.6705341935157776,"[{""id"": 125169, ""node1"": 13260, ""node2"": 139597, ""type"": 0, ""w"": 495.0}, {""id"": 1029365119, ""node1"": 13260, ""node2"": 139597, ""type"": 67, ""w"": 28.0}, {""id"": 74985058, ""node1"": 13260, ""node2"": 139597, ""type"": 75, ""w"": 160.0}, {""id"": 1032956770, ""node1"": 13260, ""node2"": 139597, ""type"": 78, ""w"": 39.0}, {""id"": 652227840, ""node1"": 13260, ""node2"": 139597, ""type"": 666, ""w"": 2.0}]",r_associated,495.0
poivre,thym,amod,NOUN,0.6287614107131958,"[{""id"": 584573822, ""node1"": 139597, ""node2"": 3323, ""type"": 0, ""w"": 21.0}]",r_associated,21.0
eau,miel,amod,NOUN,0.6457825899124146,"[{""id"": 921832593, ""node1"": 65012, ""node2"": 136055, ""type"": 0, ""w"": 20.0}]",r_associated,20.0
miel,liquide,amod,ADJ,0.6094732880592346,"[{""id"": 62362311, ""node1"": 136055, ""node2"": 140315, ""type"": 0, ""w"": 97.0}, {""id"": 2045771, ""node1"": 136055, ""node2"": 140315, ""type"": 17, ""w"": 35.0}, {""id"": 1939698, ""node1"": 136055, ""node2"": 140315, ""type"": 666, ""w"": 6.0}]",r_associated,97.0
miel,jambon,nmod,NOUN,0.6496361494064331,[],,
jambon,blanc,amod,ADJ,0.6019902229309082,"[{""id"": 368564, ""node1"": 57980, ""node2"": 15196, ""type"": 0, ""w"": 67.0}, {""id"": 380715, ""node1"": 57980, ""node2"": 15196, ""type"": 17, ""w"": 51.0}, {""id"": 3163497, ""node1"": 57980, ""node2"": 15196, ""type"": 106, ""w"": 13.0}]",r_associated,67.0
saumon,fumé,amod,ADJ,0.5537497997283936,"[{""id"": 156540, ""node1"": 3361, ""node2"": 23335, ""type"": 0, ""w"": 122.0}, {""id"": 14803107, ""node1"": 3361, ""node2"": 23335, ""type"": 17, ""w"": 22.0}, {""id"": 3189320, ""node1"": 3361, ""node2"": 23335, ""type"": 106, ""w"": -11.0}, {""id"": 502202500, ""node1"": 3361, ""node2"": 23335, ""type"": 666, ""w"": 9.0}]",r_associated,122.0
frais,fromage,obj,NOUN,0.5452271103858948,"[{""id"": 2454280, ""node1"": 53495, ""node2"": 141687, ""type"": 23, ""w"": 60.0}, {""id"": 6685076, ""node1"": 53495, ""node2"": 141687, ""type"": 777, ""w"": 10.0}]",r_carac-1,60.0
fromage,huile,amod,NOUN,0.6960673928260803,"[{""id"": 941867041, ""node1"": 141687, ""node2"": 141971, ""type"": 0, ""w"": 20.0}]",r_associated,20.0
chou,four,appos,NOUN,0.7120265960693359,[],,
four,casserole,nmod,NOUN,0.7147663235664368,[],,
casserole,cuillère,nmod,NOUN,0.6258264183998108,"[{""id"": 922009782, ""node1"": 57253, ""node2"": 51905, ""type"": 0, ""w"": 20.0}, {""id"": 596712176, ""node1"": 57253, ""node2"": 51905, ""type"": 16, ""w"": -25.0}]",r_associated,20.0
cuillère,bois,nmod,NOUN,0.5910300612449646,"[{""id"": 423608378, ""node1"": 51905, ""node2"": 96256, ""type"": 0, ""w"": 41.0}, {""id"": 1977342, ""node1"": 51905, ""node2"": 96256, ""type"": 50, ""w"": 27.0}, {""id"": 3906289, ""node1"": 51905, ""node2"": 96256, ""type"": 777, ""w"": 9.0}]",r_associated,41.0
cuillère,saladier,nmod,NOUN,0.6106023788452148,"[{""id"": 920094994, ""node1"": 51905, ""node2"": 45455, ""type"": 0, ""w"": 20.0}]",r_associated,20.0
saladier,papier,nmod,NOUN,0.5962618589401245,[],,
pinceau,poche,nmod,NOUN,0.4180850386619568,[],,
poche,couvercle,nmod,NOUN,0.46501624584198,[],,
plaque,meilleur,amod,ADJ,0.5153307318687439,[],,
top,plaque,nmod,NOUN,0.4243907332420349,[],,
plaque,four,nmod,NOUN,0.6611073017120361,"[{""id"": 9977205, ""node1"": 145064, ""node2"": 9190, ""type"": 10, ""w"": 4.0}, {""id"": 7612093, ""node1"": 145064, ""node2"": 9190, ""type"": 777, ""w"": 10.0}]",r_wiki,10.0
four,robot,nmod,NOUN,0.6581268906593323,[],,
robot,pâtissier,amod,ADJ,0.4817875325679779,[],,
robot,mixeur,nmod,NOUN,0.5191810727119446,"[{""id"": 414999540, ""node1"": 12875, ""node2"": 78314, ""type"": 0, ""w"": 29.0}]",r_associated,29.0
mixeur,couteau,nmod,NOUN,0.573357105255127,[],,
couteau,fouet,nmod,NOUN,0.5214830636978149,[],,
fouet,cuisine,nmod,NOUN,0.6215970516204834,"[{""id"": 2421862, ""node1"": 73888, ""node2"": 16033, ""type"": 0, ""w"": 305.0}, {""id"": 452879, ""node1"": 73888, ""node2"": 16033, ""type"": 3, ""w"": 265.0}, {""id"": 72783259, ""node1"": 73888, ""node2"": 16033, ""type"": 15, ""w"": 38.0}, {""id"": 1019771975, ""node1"": 73888, ""node2"": 16033, ""type"": 17, ""w"": -5.0}]",r_associated,305.0
fouet,planche,nmod,NOUN,0.5316084623336792,[],,
pinceau,découper,acl,VERB,0.4618694484233856,[],,
découper,balance,obj,NOUN,0.4950466752052307,[],,
balance,cuisine,nmod,NOUN,0.5991910099983215,[],,
table,induction,amod,NOUN,0.5181390047073364,[],,
four,180,nmod,NUM,0.4979606568813324,[],,
four,degré,nmod,NOUN,0.6147381663322449,"[{""id"": 107015150, ""node1"": 9190, ""node2"": 121359, ""type"": 0, ""w"": 38.0}]",r_associated,38.0
four,c,nmod,NOUN,0.4225132167339325,[],,
casserole,verser,acl,VERB,0.5907913446426392,"[{""id"": 376187596, ""node1"": 57253, ""node2"": 104506, ""type"": 25, ""w"": 26.0}, {""id"": 380394917, ""node1"": 57253, ""node2"": 104506, ""type"": 30, ""w"": 29.0}]",r_lieu_action,29.0
verser,eau,obj,NOUN,0.5738218426704407,"[{""id"": 383589, ""node1"": 104506, ""node2"": 65012, ""type"": 0, ""w"": 232.0}, {""id"": 167908, ""node1"": 104506, ""node2"": 65012, ""type"": 14, ""w"": 100.0}, {""id"": 376198934, ""node1"": 104506, ""node2"": 65012, ""type"": 16, ""w"": 26.0}, {""id"": 645787357, ""node1"": 104506, ""node2"": 65012, ""type"": 666, ""w"": 3.0}]",r_associated,232.0
eau,beurre,nmod,NOUN,0.664980947971344,[],,
beurre,couper,acl,VERB,0.6421878933906555,"[{""id"": 1886771, ""node1"": 140377, ""node2"": 128828, ""type"": 26, ""w"": 100.0}]",r_patient-1,100.0
fondre,beurre,nsubj:pass,NOUN,0.643409252166748,"[{""id"": 24768980, ""node1"": 16480, ""node2"": 140377, ""type"": 13, ""w"": 35.0}, {""id"": 15086091, ""node1"": 16480, ""node2"": 140377, ""type"": 14, ""w"": 30.0}]",r_agent,35.0
retirer,casserole,obj,NOUN,0.5994933247566223,[],,
casserole,feu,nmod,NOUN,0.5973718166351318,"[{""id"": 252156, ""node1"": 57253, ""node2"": 143703, ""type"": 0, ""w"": 57.0}, {""id"": 96920401, ""node1"": 57253, ""node2"": 143703, ""type"": 15, ""w"": 30.0}, {""id"": 1762446, ""node1"": 57253, ""node2"": 143703, ""type"": 666, ""w"": 2.0}]",r_associated,57.0
verser,farine,obj,NOUN,0.6472393274307251,"[{""id"": 25676320, ""node1"": 104506, ""node2"": 127629, ""type"": 14, ""w"": 40.0}]",r_patient,40.0
farine,coup,nmod,NOUN,0.5834904313087463,[],,
décoller,pâte,nsubj,NOUN,0.6257809996604919,[],,
paroi,casserole,nmod,NOUN,0.52303546667099,"[{""id"": 98839828, ""node1"": 39056, ""node2"": 57253, ""type"": 0, ""w"": 29.0}, {""id"": 98798367, ""node1"": 39056, ""node2"": 57253, ""type"": 10, ""w"": 28.0}]",r_holo,28.0
ajouter,oeuf,obj,NOUN,0.5327831506729126,"[{""id"": 373014565, ""node1"": 25099, ""node2"": 116175, ""type"": 14, ""w"": 31.0}]",r_patient,31.0
ajouter,mélanger,advcl,VERB,0.476481020450592,[],,
recouvrir,plaque,obj,NOUN,0.5361502170562744,"[{""id"": 1033591102, ""node1"": 26206, ""node2"": 145064, ""type"": 666, ""w"": 2.0}]",r_aki,2.0
four,papier,nmod,NOUN,0.6729456186294556,[],,
papier,cuisson,nmod,NOUN,0.6981122493743896,[],,
défaut,papier,nmod,NOUN,0.4710034132003784,[],,
défaut,pinceau,nmod,NOUN,0.4097038209438324,[],,
former,chou,obj,NOUN,0.5558908581733704,[],,
cuillère,café,nmod,NOUN,0.592677116394043,"[{""id"": 163839, ""node1"": 51905, ""node2"": 66324, ""type"": 0, ""w"": 180.0}, {""id"": 11354840, ""node1"": 51905, ""node2"": 66324, ""type"": 15, ""w"": 39.0}, {""id"": 720818158, ""node1"": 51905, ""node2"": 66324, ""type"": 174, ""w"": 25.0}]",r_associated,180.0
café,humide,amod,ADJ,0.5736142992973328,[],,
cuire,min,obj,NOUN,0.5212259888648987,[],,
farce,jambon,nmod,NOUN,0.6513596177101135,[],,
tranche,jambon,nmod,NOUN,0.5780830979347229,"[{""id"": 243905, ""node1"": 143123, ""node2"": 57980, ""type"": 0, ""w"": 71.0}, {""id"": 720817992, ""node1"": 143123, ""node2"": 57980, ""type"": 174, ""w"": 25.0}]",r_associated,71.0
ajouter,gramme,obj,NOUN,0.4576520025730133,[],,
gramme,fromage,nmod,NOUN,0.5742160677909851,[],,
filet,huile,nmod,NOUN,0.6150403022766113,[],,
huile,olive,nmod,ADJ,0.577674388885498,"[{""id"": 143577, ""node1"": 141971, ""node2"": 238, ""type"": 0, ""w"": 441.0}, {""id"": 580646, ""node1"": 141971, ""node2"": 238, ""type"": 5, ""w"": 35.0}, {""id"": 214590, ""node1"": 141971, ""node2"": 238, ""type"": 8, ""w"": 101.0}, {""id"": 9972834, ""node1"": 141971, ""node2"": 238, ""type"": 9, ""w"": 10.0}, {""id"": 96691611, ""node1"": 141971, ""node2"": 238, ""type"": 35, ""w"": 34.0}, {""id"": 1808072, ""node1"": 141971, ""node2"": 238, ""type"": 42, ""w"": 92.0}, {""id"": 653727906, ""node1"": 141971, ""node2"": 238, ""type"": 666, ""w"": 5.0}]",r_associated,441.0
mixer,tout,obj,NOUN,0.5551751852035522,[],,
obtention,mousse,nmod,NOUN,0.4745067656040191,[],,
mousse,homogène,amod,ADJ,0.475506991147995,[],,
réserver,frais,nmod,NOUN,0.4315350949764251,"[{""id"": 373014550, ""node1"": 7006, ""node2"": 53495, ""type"": 31, ""w"": 26.0}]",r_action_lieu,26.0
farce,Saumon,nmod,PROPN,0.5738033652305603,[],,
tranche,saumon,nmod,NOUN,0.5997541546821594,"[{""id"": 720818759, ""node1"": 143123, ""node2"": 3361, ""type"": 174, ""w"": 25.0}]",r_quantificateur-1,25.0
gramme,filet,appos,NOUN,0.5236753821372986,[],,
chèvre,petit,amod,ADJ,0.5700868964195251,"[{""id"": 98110037, ""node1"": 93872, ""node2"": 55222, ""type"": 17, ""w"": 35.0}]",r_carac,35.0
mettre,chèvre,obj,NOUN,0.5683494806289673,[],,
chèvre,gramme,nmod,NOUN,0.5422365665435791,[],,
fromage,fouetter,amod,VERB,0.6054816842079163,"[{""id"": 14832378, ""node1"": 141687, ""node2"": 45711, ""type"": 24, ""w"": 30.0}]",r_agent-1,30.0
tout,jusque,acl,ADP,0.4060538113117218,[],,
frais,attention,nmod,NOUN,0.4100346565246582,[],,
laver,robot,obj,NOUN,0.5335040092468262,"[{""id"": 1013309239, ""node1"": 143876, ""node2"": 12875, ""type"": 13, ""w"": 30.0}]",r_agent,30.0
laver,aide,obj,NOUN,0.476904958486557,[],,
aide,couteau,nmod,NOUN,0.4610194563865661,[],,
cuillère,petit,amod,ADJ,0.5946335196495056,[],,
cuillère,type,nmod,NOUN,0.5453803539276123,[],,
type,cuillère,amod,NOUN,0.5453803539276123,[],,
type,enfant,nmod,NOUN,0.4245615005493164,"[{""id"": 1717020, ""node1"": 15235, ""node2"": 124094, ""type"": 8, ""w"": -6.0}]",r_hypo,-6.0
chou,frais,nmod,NOUN,0.5477950572967529,[],,
