head,lemma,dep,pos,sim,relation,relation_name,w
titre,manger,appos,VERB,0.5449908375740051,[],,
persil,ingrédient,nmod,NOUN,0.6674175262451172,"[{""id"": 24930256, ""node1"": 135982, ""node2"": 123418, ""type"": 6, ""w"": 1.0}]",r_isa,1.0
persil,sel,nmod,NOUN,0.6879991888999939,[],,
sel,poivre,nmod,NOUN,0.6705341935157776,"[{""id"": 125169, ""node1"": 13260, ""node2"": 139597, ""type"": 0, ""w"": 495.0}, {""id"": 1029365119, ""node1"": 13260, ""node2"": 139597, ""type"": 67, ""w"": 28.0}, {""id"": 74985058, ""node1"": 13260, ""node2"": 139597, ""type"": 75, ""w"": 160.0}, {""id"": 1032956770, ""node1"": 13260, ""node2"": 139597, ""type"": 78, ""w"": 39.0}, {""id"": 652227840, ""node1"": 13260, ""node2"": 139597, ""type"": 666, ""w"": 2.0}]",r_associated,495.0
poivre,beurre,appos,NOUN,0.71866774559021,"[{""id"": 584573840, ""node1"": 139597, ""node2"": 140377, ""type"": 0, ""w"": 22.0}]",r_associated,22.0
beurre,persil,nmod,NOUN,0.6788381934165955,[],,
oignon,haricot,nmod,NOUN,0.600326657295227,[],,
haricot,manger,nmod,VERB,0.6141544580459595,"[{""id"": 560368753, ""node1"": 114886, ""node2"": 130164, ""type"": 0, ""w"": 43.0}, {""id"": 15063637, ""node1"": 114886, ""node2"": 130164, ""type"": 26, ""w"": 31.0}]",r_associated,43.0
pomme,terre,nmod,NOUN,0.5497229695320129,"[{""id"": 34768529, ""node1"": 37201, ""node2"": 25705, ""type"": 0, ""w"": 39.0}]",r_associated,39.0
louche,mixeur,nmod,NOUN,0.5896725058555603,[],,
mixeur,balance,nmod,NOUN,0.5409628748893738,[],,
balance,cuisine,nmod,NOUN,0.5991910099983215,[],,
balance,étape,nmod,NOUN,0.4149083495140075,[],,
fondre,oignon,obj,NOUN,0.6370865702629089,[],,
ajouter,haricot,obj,NOUN,0.551318883895874,[],,
pomme,couper,acl,VERB,0.5794677734375,"[{""id"": 31839899, ""node1"": 37201, ""node2"": 128828, ""type"": 26, ""w"": 64.0}]",r_patient-1,64.0
litre,eau,nmod,NOUN,0.5440258383750916,"[{""id"": 2458362, ""node1"": 57416, ""node2"": 65012, ""type"": 0, ""w"": 84.0}, {""id"": 15759326, ""node1"": 57416, ""node2"": 65012, ""type"": 28, ""w"": 10.0}, {""id"": 720818422, ""node1"": 57416, ""node2"": 65012, ""type"": 174, ""w"": 25.0}, {""id"": 980526881, ""node1"": 57416, ""node2"": 65012, ""type"": 666, ""w"": 3.0}]",r_associated,84.0
passer,soupe,obj,NOUN,0.6647244691848755,[],,
soupe,moulin,nmod,NOUN,0.6615198254585266,[],,
moulin,légume,nmod,NOUN,0.6528252363204956,[],,
réchauffer,soupe,obj,NOUN,0.6777501702308655,"[{""id"": 526162898, ""node1"": 49021, ""node2"": 117152, ""type"": 0, ""w"": 30.0}, {""id"": 485883761, ""node1"": 49021, ""node2"": 117152, ""type"": 13, ""w"": 100.0}, {""id"": 556114252, ""node1"": 49021, ""node2"": 117152, ""type"": 14, ""w"": 100.0}, {""id"": 485883837, ""node1"": 49021, ""node2"": 117152, ""type"": 16, ""w"": 29.0}, {""id"": 1046684356, ""node1"": 49021, ""node2"": 117152, ""type"": 31, ""w"": 20.0}, {""id"": 980183923, ""node1"": 49021, ""node2"": 117152, ""type"": 666, ""w"": 2.0}]",r_agent,100.0
soupe,feu,nmod,NOUN,0.6615557670593262,[],,
feu,doux,amod,ADJ,0.5496628284454346,[],,
