head,lemma,dep,pos,sim,relation,relation_name,w
Margarita,ingrédient,nmod,NOUN,0.4798536002635956,[],,
Margarita,sucre,nmod,NOUN,0.5865592360496521,[],,
sucre,citron,nmod,NOUN,0.6847571134567261,"[{""id"": 292123774, ""node1"": 139481, ""node2"": 15386, ""type"": 777, ""w"": 10.0}]",r_wiki,10.0
citron,glace,nmod,NOUN,0.6438124775886536,"[{""id"": 539956779, ""node1"": 15386, ""node2"": 141964, ""type"": 25, ""w"": -25.0}]",r_instr-1,-25.0
mixeur,cuillère,nmod,NOUN,0.5916650295257568,[],,
cuillère,bois,nmod,NOUN,0.5910300612449646,"[{""id"": 423608378, ""node1"": 51905, ""node2"": 96256, ""type"": 0, ""w"": 41.0}, {""id"": 1977342, ""node1"": 51905, ""node2"": 96256, ""type"": 50, ""w"": 27.0}, {""id"": 3906289, ""node1"": 51905, ""node2"": 96256, ""type"": 777, ""w"": 9.0}]",r_associated,41.0
cuillère,balance,nmod,NOUN,0.5329062342643738,[],,
balance,cuisine,nmod,NOUN,0.5991910099983215,[],,
balance,étape,nmod,NOUN,0.4149083495140075,[],,
citron,vif,nmod,NOUN,0.4963442087173462,"[{""id"": 98854217, ""node1"": 15386, ""node2"": 80204, ""type"": 17, ""w"": 29.0}]",r_carac,29.0
