head,lemma,dep,pos,sim,relation,relation_name,w
titre,salade,appos,NOUN,0.5926524996757507,[],,
salade,pomme,nmod,NOUN,0.6459134221076965,"[{""id"": 97758155, ""node1"": 118908, ""node2"": 37201, ""type"": 0, ""w"": 36.0}, {""id"": 97758156, ""node1"": 118908, ""node2"": 37201, ""type"": 9, ""w"": 31.0}]",r_associated,36.0
pomme,grenade,nmod,NOUN,0.5479637980461121,"[{""id"": 798891754, ""node1"": 37201, ""node2"": 674, ""type"": 0, ""w"": 29.0}]",r_associated,29.0
titre,ingrédient,nmod,NOUN,0.4716755747795105,[],,
ingrédient,sucre,appos,NOUN,0.7083083987236023,"[{""id"": 2293217, ""node1"": 123418, ""node2"": 139481, ""type"": 0, ""w"": 70.0}, {""id"": 584064239, ""node1"": 123418, ""node2"": 139481, ""type"": 6, ""w"": -5.0}, {""id"": 9621636, ""node1"": 123418, ""node2"": 139481, ""type"": 8, ""w"": 27.0}, {""id"": 15173636, ""node1"": 123418, ""node2"": 139481, ""type"": 27, ""w"": 30.0}]",r_associated,70.0
sucre,pomme,nmod,NOUN,0.7055277824401855,"[{""id"": 98623378, ""node1"": 139481, ""node2"": 37201, ""type"": 0, ""w"": 19.0}, {""id"": 612652730, ""node1"": 139481, ""node2"": 37201, ""type"": 9, ""w"": -5.0}, {""id"": 97415216, ""node1"": 139481, ""node2"": 37201, ""type"": 10, ""w"": 26.0}]",r_holo,26.0
sucre,eau,nmod,NOUN,0.6594484448432922,[],,
eau,eau,nmod,NOUN,0.5111141800880432,"[{""id"": 976742476, ""node1"": 65012, ""node2"": 65012, ""type"": 3, ""w"": 25.0}, {""id"": 977235301, ""node1"": 65012, ""node2"": 65012, ""type"": 3, ""w"": 25.0}, {""id"": 977592378, ""node1"": 65012, ""node2"": 65012, ""type"": 3, ""w"": 25.0}, {""id"": 980465973, ""node1"": 65012, ""node2"": 65012, ""type"": 3, ""w"": 25.0}, {""id"": 958239435, ""node1"": 65012, ""node2"": 65012, ""type"": 3, ""w"": 25.0}, {""id"": 960482234, ""node1"": 65012, ""node2"": 65012, ""type"": 3, ""w"": 25.0}, {""id"": 1007988723, ""node1"": 65012, ""node2"": 65012, ""type"": 3, ""w"": 25.0}, {""id"": 1008011541, ""node1"": 65012, ""node2"": 65012, ""type"": 3, ""w"": 25.0}, {""id"": 987622507, ""node1"": 65012, ""node2"": 65012, ""type"": 3, ""w"": 25.0}, {""id"": 961763171, ""node1"": 65012, ""node2"": 65012, ""type"": 3, ""w"": 25.0}, {""id"": 961795941, ""node1"": 65012, ""node2"": 65012, ""type"": 3, ""w"": 25.0}, {""id"": 961887515, ""node1"": 65012, ""node2"": 65012, ""type"": 3, ""w"": 25.0}, {""id"": 987937061, ""node1"": 65012, ""node2"": 65012, ""type"": 3, ""w"": 25.0}, {""id"": 963445157, ""node1"": 65012, ""node2"": 65012, ""type"": 3, ""w"": 25.0}, {""id"": 1038733012, ""node1"": 65012, ""node2"": 65012, ""type"": 3, ""w"": 25.0}, {""id"": 965811900, ""node1"": 65012, ""node2"": 65012, ""type"": 3, ""w"": 25.0}, {""id"": 965871457, ""node1"": 65012, ""node2"": 65012, ""type"": 3, ""w"": 25.0}, {""id"": 1025566239, ""node1"": 65012, ""node2"": 65012, ""type"": 3, ""w"": 25.0}, {""id"": 992395245, ""node1"": 65012, ""node2"": 65012, ""type"": 3, ""w"": 25.0}, {""id"": 992440734, ""node1"": 65012, ""node2"": 65012, ""type"": 3, ""w"": 25.0}, {""id"": 974529625, ""node1"": 65012, ""node2"": 65012, ""type"": 3, ""w"": 25.0}, {""id"": 993033705, ""node1"": 65012, ""node2"": 65012, ""type"": 3, ""w"": 25.0}, {""id"": 975472079, ""node1"": 65012, ""node2"": 65012, ""type"": 3, ""w"": 25.0}, {""id"": 1026451737, ""node1"": 65012, ""node2"": 65012, ""type"": 3, ""w"": 25.0}, {""id"": 1026443081, ""node1"": 65012, ""node2"": 65012, ""type"": 3, ""w"": 25.0}, {""id"": 1026587936, ""node1"": 65012, ""node2"": 65012, ""type"": 3, ""w"": 25.0}, {""id"": 994213209, ""node1"": 65012, ""node2"": 65012, ""type"": 3, ""w"": 25.0}, {""id"": 976420629, ""node1"": 65012, ""node2"": 65012, ""type"": 3, ""w"": 25.0}, {""id"": 995700076, ""node1"": 65012, ""node2"": 65012, ""type"": 3, ""w"": 25.0}, {""id"": 1026705319, ""node1"": 65012, ""node2"": 65012, ""type"": 3, ""w"": 25.0}, {""id"": 1026923038, ""node1"": 65012, ""node2"": 65012, ""type"": 3, ""w"": 25.0}, {""id"": 1011213610, ""node1"": 65012, ""node2"": 65012, ""type"": 3, ""w"": 25.0}, {""id"": 1011464101, ""node1"": 65012, ""node2"": 65012, ""type"": 3, ""w"": 25.0}, {""id"": 1012579582, ""node1"": 65012, ""node2"": 65012, ""type"": 3, ""w"": 25.0}, {""id"": 1039996681, ""node1"": 65012, ""node2"": 65012, ""type"": 3, ""w"": 25.0}, {""id"": 1013419308, ""node1"": 65012, ""node2"": 65012, ""type"": 3, ""w"": 25.0}, {""id"": 1030522758, ""node1"": 65012, ""node2"": 65012, ""type"": 3, ""w"": 25.0}, {""id"": 1031403305, ""node1"": 65012, ""node2"": 65012, ""type"": 3, ""w"": 25.0}, {""id"": 1033568540, ""node1"": 65012, ""node2"": 65012, ""type"": 3, ""w"": 25.0}, {""id"": 1033734582, ""node1"": 65012, ""node2"": 65012, ""type"": 3, ""w"": 25.0}, {""id"": 1033836042, ""node1"": 65012, ""node2"": 65012, ""type"": 3, ""w"": 25.0}, {""id"": 1033903538, ""node1"": 65012, ""node2"": 65012, ""type"": 3, ""w"": 25.0}, {""id"": 1034035948, ""node1"": 65012, ""node2"": 65012, ""type"": 3, ""w"": 25.0}, {""id"": 1034268032, ""node1"": 65012, ""node2"": 65012, ""type"": 3, ""w"": 25.0}, {""id"": 1034521712, ""node1"": 65012, ""node2"": 65012, ""type"": 3, ""w"": 25.0}, {""id"": 1034786740, ""node1"": 65012, ""node2"": 65012, ""type"": 3, ""w"": 25.0}, {""id"": 1077842154, ""node1"": 65012, ""node2"": 65012, ""type"": 3, ""w"": 25.0}, {""id"": 297114, ""node1"": 65012, ""node2"": 65012, ""type"": 19, ""w"": 59.0}, {""id"": 612906451, ""node1"": 65012, ""node2"": 65012, ""type"": 27, ""w"": 31.0}]",r_lemma,59.0
eau,jus,nmod,NOUN,0.6284751892089844,"[{""id"": 578505485, ""node1"": 65012, ""node2"": 53310, ""type"": 6, ""w"": -247.0}, {""id"": 9981247, ""node1"": 65012, ""node2"": 53310, ""type"": 10, ""w"": 4.0}, {""id"": 600063715, ""node1"": 65012, ""node2"": 53310, ""type"": 27, ""w"": 29.0}, {""id"": 376052727, ""node1"": 65012, ""node2"": 53310, ""type"": 51, ""w"": 34.0}]",r_mater>object,34.0
jus,citron,nmod,NOUN,0.5887953042984009,"[{""id"": 1718366, ""node1"": 53310, ""node2"": 15386, ""type"": 0, ""w"": 91.0}, {""id"": 9625998, ""node1"": 53310, ""node2"": 15386, ""type"": 8, ""w"": 22.0}, {""id"": 376199014, ""node1"": 53310, ""node2"": 15386, ""type"": 16, ""w"": -42.0}, {""id"": 765133846, ""node1"": 53310, ""node2"": 15386, ""type"": 80, ""w"": 26.0}, {""id"": 651234559, ""node1"": 53310, ""node2"": 15386, ""type"": 666, ""w"": 3.0}]",r_associated,91.0
