head,lemma,dep,pos,sim,relation,relation_name,w
moutarde,sel,acl,NOUN,0.6875824332237244,"[{""id"": 652308756, ""node1"": 28335, ""node2"": 13260, ""type"": 0, ""w"": 21.0}]",r_associated,21.0
feuille,laurier,nmod,PROPN,0.4908609986305237,"[{""id"": 15624759, ""node1"": 37993, ""node2"": 114548, ""type"": 0, ""w"": 29.0}, {""id"": 14620301, ""node1"": 37993, ""node2"": 114548, ""type"": 10, ""w"": 36.0}]",r_holo,36.0
laurier,thym,flat:name,NOUN,0.544379472732544,"[{""id"": 2138604, ""node1"": 114548, ""node2"": 3323, ""type"": 0, ""w"": 60.0}]",r_associated,60.0
feuille,beurre,acl,NOUN,0.677692174911499,[],,
oignon,poireau,nmod,NOUN,0.6085773706436157,"[{""id"": 3935515, ""node1"": 123307, ""node2"": 130303, ""type"": 777, ""w"": 1.0}]",r_wiki,1.0
poireau,boeuf,nmod,NOUN,0.6372915506362915,[],,
boeuf,boeuf,nmod,NOUN,0.5262077450752258,"[{""id"": 284536, ""node1"": 47417, ""node2"": 47417, ""type"": 19, ""w"": 57.0}]",r_lemma,57.0
boeuf,pied,nmod,NOUN,0.5448694825172424,[],,
pied,porc,nmod,NOUN,0.5892276763916016,"[{""id"": 60578760, ""node1"": 34898, ""node2"": 71135, ""type"": 0, ""w"": -27.0}, {""id"": 60075026, ""node1"": 34898, ""node2"": 71135, ""type"": 10, ""w"": 36.0}]",r_holo,36.0
pied,saucisson,nmod,NOUN,0.4932733476161957,"[{""id"": 783384597, ""node1"": 34898, ""node2"": 34296, ""type"": 10, ""w"": 25.0}]",r_holo,25.0
saucisson,épaule,nmod,NOUN,0.4868780374526977,[],,
épaule,céleri,amod,PROPN,0.5750246644020081,[],,
marmite,casserole,nmod,NOUN,0.6540853977203369,"[{""id"": 452078, ""node1"": 146096, ""node2"": 57253, ""type"": 0, ""w"": 58.0}, {""id"": 65614, ""node1"": 146096, ""node2"": 57253, ""type"": 5, ""w"": 118.0}, {""id"": 795485835, ""node1"": 146096, ""node2"": 57253, ""type"": 21, ""w"": 31.0}]",r_syn,118.0
table,induction,amod,NOUN,0.5181390047073364,[],,
préparer,bouillon,obj,NOUN,0.6509688496589661,[],,
marmite,déposer,acl,VERB,0.6214878559112549,[],,
marmite,litre,nmod,NOUN,0.582723081111908,[],,
litre,eau,nmod,NOUN,0.5440258383750916,"[{""id"": 2458362, ""node1"": 57416, ""node2"": 65012, ""type"": 0, ""w"": 84.0}, {""id"": 15759326, ""node1"": 57416, ""node2"": 65012, ""type"": 28, ""w"": 10.0}, {""id"": 720818422, ""node1"": 57416, ""node2"": 65012, ""type"": 174, ""w"": 25.0}, {""id"": 980526881, ""node1"": 57416, ""node2"": 65012, ""type"": 666, ""w"": 3.0}]",r_associated,84.0
ajouter,laurier,obj,NOUN,0.4998011589050293,[],,
ajouter,thym,nmod,NOUN,0.5940713882446289,[],,
feuille,céleri,nmod,PROPN,0.6213833093643188,[],,
feuille,vert,appos,NOUN,0.4934384822845459,"[{""id"": 130761, ""node1"": 37993, ""node2"": 26976, ""type"": 0, ""w"": 178.0}, {""id"": 9625437, ""node1"": 37993, ""node2"": 26976, ""type"": 8, ""w"": 21.0}, {""id"": 14806058, ""node1"": 37993, ""node2"": 26976, ""type"": 17, ""w"": 22.0}, {""id"": 13182648, ""node1"": 37993, ""node2"": 26976, ""type"": 21, ""w"": 51.0}, {""id"": 3154216, ""node1"": 37993, ""node2"": 26976, ""type"": 106, ""w"": 27.0}, {""id"": 1525444, ""node1"": 37993, ""node2"": 26976, ""type"": 666, ""w"": 3.0}]",r_associated,178.0
vert,poireau,nmod,NOUN,0.5288404822349548,"[{""id"": 796703694, ""node1"": 26976, ""node2"": 130303, ""type"": 0, ""w"": 24.0}, {""id"": 14777677, ""node1"": 26976, ""node2"": 130303, ""type"": 23, ""w"": 22.0}]",r_associated,24.0
vert,oignon,nmod,NOUN,0.5575538873672485,[],,
oignon,couper,acl,VERB,0.596168577671051,"[{""id"": 900892185, ""node1"": 123307, ""node2"": 128828, ""type"": 0, ""w"": 20.0}, {""id"": 31770901, ""node1"": 123307, ""node2"": 128828, ""type"": 26, ""w"": 100.0}, {""id"": 1767208, ""node1"": 123307, ""node2"": 128828, ""type"": 666, ""w"": 2.0}]",r_patient-1,100.0
peu,sel,nmod,NOUN,0.6607358455657959,[],,
cuire,heure,obj,NOUN,0.6720207929611206,[],,
feu,doux,amod,ADJ,0.5496628284454346,[],,
légume,tout,amod,ADJ,0.6585912108421326,[],,
légume,autre,amod,ADJ,0.6339733600616455,[],,
morceau,gros,amod,ADJ,0.4822109341621399,[],,
légume,morceau,nmod,NOUN,0.6784549951553345,[],,
chou,vert,amod,ADJ,0.5502948760986328,"[{""id"": 604265844, ""node1"": 67203, ""node2"": 26976, ""type"": 0, ""w"": 47.0}, {""id"": 3172001, ""node1"": 67203, ""node2"": 26976, ""type"": 106, ""w"": 17.0}, {""id"": 981361544, ""node1"": 67203, ""node2"": 26976, ""type"": 666, ""w"": 2.0}]",r_associated,47.0
bouillon,ébullition,nmod,NOUN,0.5922847986221313,"[{""id"": 558647531, ""node1"": 146582, ""node2"": 83252, ""type"": 0, ""w"": 30.0}, {""id"": 4238164, ""node1"": 146582, ""node2"": 83252, ""type"": 777, ""w"": 10.0}]",r_associated,30.0
poitrine,boeuf,nmod,NOUN,0.5556366443634033,"[{""id"": 560964782, ""node1"": 46889, ""node2"": 47417, ""type"": 0, ""w"": 41.0}]",r_associated,41.0
cuire,le,obj,PRON,0.4500194191932678,[],,
poitrine,cuire,acl,VERB,0.7188419103622437,[],,
ajouter,queue,obj,NOUN,0.5032811164855957,[],,
queue,bœuf,nmod,NOUN,0.5819504857063293,"[{""id"": 515361118, ""node1"": 95256, ""node2"": 168216, ""type"": 10, ""w"": 31.0}]",r_holo,31.0
casserole,grand,amod,ADJ,0.5876413583755493,[],,
porter,casserole,obj,NOUN,0.5768375992774963,[],,
casserole,eau,nmod,NOUN,0.6077002882957458,"[{""id"": 96542705, ""node1"": 57253, ""node2"": 65012, ""type"": 0, ""w"": 19.0}, {""id"": 22760525, ""node1"": 57253, ""node2"": 65012, ""type"": 28, ""w"": 34.0}, {""id"": 96542704, ""node1"": 57253, ""node2"": 65012, ""type"": 666, ""w"": 1.0}]",r_lieu-1,34.0
