head,lemma,dep,pos,sim,relation,relation_name,w
tarte,ingrédient,nmod,NOUN,0.6982564926147461,"[{""id"": 588372722, ""node1"": 575, ""node2"": 123418, ""type"": 0, ""w"": 2.0}]",r_associated,2.0
tarte,sucre,nmod,NOUN,0.7396591305732727,"[{""id"": 10004683, ""node1"": 575, ""node2"": 139481, ""type"": 0, ""w"": 82.0}, {""id"": 2481728, ""node1"": 575, ""node2"": 139481, ""type"": 9, ""w"": 35.0}, {""id"": 413303, ""node1"": 575, ""node2"": 139481, ""type"": 28, ""w"": 89.0}, {""id"": 728290475, ""node1"": 575, ""node2"": 139481, ""type"": 50, ""w"": 31.0}, {""id"": 1011315760, ""node1"": 575, ""node2"": 139481, ""type"": 666, ""w"": 72.0}]",r_lieu-1,89.0
sucre,semoule,amod,ADV,0.6967501044273376,"[{""id"": 277256, ""node1"": 139481, ""node2"": 64778, ""type"": 17, ""w"": -94.0}, {""id"": 639101518, ""node1"": 139481, ""node2"": 64778, ""type"": 141, ""w"": 25.0}]",r_carac_nominale,25.0
sucre,briser,acl,VERB,0.6248158812522888,[],,
prune,cannelle,amod,ADJ,0.5643541216850281,[],,
moule,tarte,nmod,NOUN,0.598731517791748,"[{""id"": 201624, ""node1"": 143723, ""node2"": 575, ""type"": 0, ""w"": 130.0}]",r_associated,130.0
tarte,four,nmod,NOUN,0.7168973088264465,"[{""id"": 588369597, ""node1"": 575, ""node2"": 9190, ""type"": 0, ""w"": 110.0}, {""id"": 113393, ""node1"": 575, ""node2"": 9190, ""type"": 15, ""w"": 238.0}, {""id"": 1015273156, ""node1"": 575, ""node2"": 9190, ""type"": 666, ""w"": 11.0}, {""id"": 4040856, ""node1"": 575, ""node2"": 9190, ""type"": 777, ""w"": 10.0}]",r_lieu,238.0
four,couteau,nmod,NOUN,0.6828393340110779,[],,
four,balance,nmod,NOUN,0.6809696555137634,[],,
balance,cuisine,nmod,NOUN,0.5991910099983215,[],,
balance,étape,nmod,NOUN,0.4149083495140075,[],,
pâte,briser,acl,VERB,0.6285377740859985,"[{""id"": 915390559, ""node1"": 34069, ""node2"": 21989, ""type"": 0, ""w"": 20.0}]",r_associated,20.0
préférence,métal,nmod,NOUN,0.4741710424423218,[],,
faciliter,cuisson,obj,NOUN,0.654739260673523,[],,
cuisson,fond,nmod,NOUN,0.6923204660415649,[],,
piquer,fond,obj,NOUN,0.5112861394882202,[],,
aide,fourchette,nmod,NOUN,0.4181736707687378,[],,
saupoudrer,fond,obj,NOUN,0.5304314494132996,[],,
fond,tarte,nmod,NOUN,0.6178751587867737,[],,
fond,gramme,nmod,NOUN,0.5166884064674377,[],,
gramme,sucre,nmod,NOUN,0.6024630069732666,"[{""id"": 720818120, ""node1"": 140383, ""node2"": 139481, ""type"": 174, ""w"": 25.0}]",r_quantificateur-1,25.0
saupoudrer,semoule,obj,NOUN,0.6562596559524536,"[{""id"": 374374371, ""node1"": 133415, ""node2"": 64778, ""type"": 14, ""w"": 46.0}]",r_patient,46.0
semoule,absorber,acl:relcl,VERB,0.6071369647979736,[],,
excédent,jus,nmod,NOUN,0.5659061670303345,[],,
bord,moule,nmod,NOUN,0.4929998815059662,[],,
pulpe,haut,nmod,NOUN,0.4989930391311645,[],,
couler,jus,nsubj,NOUN,0.5683073997497559,[],,
saupoudrer,gramme,obj,NOUN,0.5073267817497253,[],,
four,chaud,amod,ADJ,0.6748667359352112,"[{""id"": 363192, ""node1"": 9190, ""node2"": 19150, ""type"": 0, ""w"": 123.0}, {""id"": 376860, ""node1"": 9190, ""node2"": 19150, ""type"": 17, ""w"": 130.0}, {""id"": 11348785, ""node1"": 9190, ""node2"": 19150, ""type"": 28, ""w"": 38.0}, {""id"": 2221131, ""node1"": 9190, ""node2"": 19150, ""type"": 666, ""w"": 1.0}]",r_carac,130.0
four,c,nmod,NOUN,0.4225132167339325,[],,
mettre,thermostat,appos,NOUN,0.5112968683242798,[],,
devoir,brûler,advcl,VERB,0.4669853448867798,[],,
reste,sucre,nmod,NOUN,0.6677907705307007,[],,
reste,poudre,nmod,NOUN,0.5754739046096802,"[{""id"": 560959193, ""node1"": 21110, ""node2"": 139470, ""type"": 0, ""w"": 31.0}]",r_associated,31.0
saupoudrer,servir,advcl,VERB,0.5305911898612976,[],,
fond,semoule,nmod,NOUN,0.6277300715446472,[],,
semoule,blé,nmod,NOUN,0.585290789604187,"[{""id"": 644065, ""node1"": 64778, ""node2"": 32071, ""type"": 0, ""w"": 65.0}, {""id"": 54639513, ""node1"": 64778, ""node2"": 32071, ""type"": 5, ""w"": 57.0}, {""id"": 1073221244, ""node1"": 64778, ""node2"": 32071, ""type"": 666, ""w"": 2.0}]",r_associated,65.0
saupoudrer,disposer,advcl,VERB,0.4842512905597687,"[{""id"": 1002318, ""node1"": 133415, ""node2"": 116780, ""type"": 0, ""w"": 29.0}]",r_associated,29.0
