head,lemma,dep,pos,sim,relation,relation_name,w
carotte,sésame,appos,NOUN,0.6217681169509888,[],,
sésame,poivre,amod,NOUN,0.6393464207649231,[],,
poivre,sel,nmod,NOUN,0.6705341935157776,"[{""id"": 12368540, ""node1"": 139597, ""node2"": 13260, ""type"": 0, ""w"": 52.0}, {""id"": 1074615768, ""node1"": 139597, ""node2"": 13260, ""type"": 6, ""w"": -25.0}, {""id"": 1046576040, ""node1"": 139597, ""node2"": 13260, ""type"": 8, ""w"": 20.0}, {""id"": 288425680, ""node1"": 139597, ""node2"": 13260, ""type"": 35, ""w"": 51.0}, {""id"": 770758757, ""node1"": 139597, ""node2"": 13260, ""type"": 75, ""w"": 27.0}]",r_associated,52.0
sésame,sésame,nmod,NOUN,0.5035815238952637,"[{""id"": 333013, ""node1"": 18404, ""node2"": 18404, ""type"": 19, ""w"": 56.0}]",r_lemma,56.0
sésame,cumin,amod,ADJ,0.5960808992385864,[],,
sésame,poudre,nmod,NOUN,0.622771143913269,[],,
poudre,coriandre,nmod,NOUN,0.6285764575004578,[],,
coriandre,courge,nmod,NOUN,0.6664531230926514,[],,
courge,huile,amod,NOUN,0.6586280465126038,[],,
graine,olive,amod,ADJ,0.6093528270721436,[],,
huile,graine,nmod,NOUN,0.5985350012779236,[],,
graine,graine,nmod,NOUN,0.4600879848003387,"[{""id"": 306122, ""node1"": 14469, ""node2"": 14469, ""type"": 19, ""w"": 163.0}]",r_lemma,163.0
graine,courge,nmod,NOUN,0.6041470766067505,"[{""id"": 6419226, ""node1"": 14469, ""node2"": 28560, ""type"": 777, ""w"": 10.0}]",r_wiki,10.0
carotte,four,nmod,NOUN,0.7476786375045776,[],,
four,couteau,nmod,NOUN,0.6828393340110779,[],,
four,papier,nmod,NOUN,0.6729456186294556,[],,
table,induction,amod,NOUN,0.5181390047073364,[],,
laisser,carotte,nsubj,NOUN,0.5822685956954956,[],,
carotte,filet,nmod,NOUN,0.615032434463501,[],,
filet,eau,nmod,NOUN,0.5945509076118469,"[{""id"": 98284539, ""node1"": 42188, ""node2"": 65012, ""type"": 0, ""w"": 31.0}, {""id"": 418498460, ""node1"": 42188, ""node2"": 65012, ""type"": 3, ""w"": 35.0}, {""id"": 3113857, ""node1"": 42188, ""node2"": 65012, ""type"": 15, ""w"": 53.0}]",r_lieu,53.0
déposer,carotte,obj,NOUN,0.5750679969787598,[],,
plaque,four,nmod,NOUN,0.6611073017120361,"[{""id"": 9977205, ""node1"": 145064, ""node2"": 9190, ""type"": 10, ""w"": 4.0}, {""id"": 7612093, ""node1"": 145064, ""node2"": 9190, ""type"": 777, ""w"": 10.0}]",r_wiki,10.0
four,recouvrir,acl,VERB,0.6818683743476868,[],,
papier,cuisson,nmod,NOUN,0.6981122493743896,[],,
filet,huile,nmod,NOUN,0.6150403022766113,[],,
huile,olive,nmod,NOUN,0.577674388885498,"[{""id"": 143577, ""node1"": 141971, ""node2"": 238, ""type"": 0, ""w"": 441.0}, {""id"": 580646, ""node1"": 141971, ""node2"": 238, ""type"": 5, ""w"": 35.0}, {""id"": 214590, ""node1"": 141971, ""node2"": 238, ""type"": 8, ""w"": 101.0}, {""id"": 9972834, ""node1"": 141971, ""node2"": 238, ""type"": 9, ""w"": 10.0}, {""id"": 96691611, ""node1"": 141971, ""node2"": 238, ""type"": 35, ""w"": 34.0}, {""id"": 1808072, ""node1"": 141971, ""node2"": 238, ""type"": 42, ""w"": 92.0}, {""id"": 653727906, ""node1"": 141971, ""node2"": 238, ""type"": 666, ""w"": 5.0}]",r_associated,441.0
filet,saupoudrer,acl,VERB,0.5818861722946167,[],,
enfourner,minute,obj,NOUN,0.5091933012008667,[],,
