head,lemma,dep,pos,sim,relation,relation_name,w
titre,confiture,nmod,NOUN,0.5186997056007385,[],,
confiture,ingrédient,nmod,NOUN,0.7005497217178345,"[{""id"": 15370391, ""node1"": 70793, ""node2"": 123418, ""type"": 0, ""w"": 39.0}, {""id"": 506041, ""node1"": 70793, ""node2"": 123418, ""type"": 3, ""w"": 52.0}]",r_domain,52.0
confiture,sucre,nmod,NOUN,0.6927701830863953,"[{""id"": 138286, ""node1"": 70793, ""node2"": 139481, ""type"": 0, ""w"": 278.0}, {""id"": 376999837, ""node1"": 70793, ""node2"": 139481, ""type"": 21, ""w"": 26.0}, {""id"": 1525776, ""node1"": 70793, ""node2"": 139481, ""type"": 666, ""w"": 5.0}]",r_associated,278.0
sucre,couteau,nmod,NOUN,0.6995149254798889,[],,
sucre,casserole,nmod,NOUN,0.7403047680854797,[],,
balance,cuisine,nmod,NOUN,0.5991910099983215,[],,
balance,étape,nmod,NOUN,0.4149083495140075,[],,
couper,retirer,advcl,VERB,0.4234890639781952,"[{""id"": 54317258, ""node1"": 128828, ""node2"": 3486, ""type"": 0, ""w"": 22.0}, {""id"": 53724852, ""node1"": 128828, ""node2"": 3486, ""type"": 5, ""w"": 152.0}]",r_syn,152.0
retirer,noyau,obj,NOUN,0.4156442284584045,[],,
nuit,frais,nmod,NOUN,0.428159236907959,[],,
chauffer,doucement,obj,ADV,0.5630043745040894,"[{""id"": 376770441, ""node1"": 90994, ""node2"": 53322, ""type"": 34, ""w"": 26.0}]",r_manner,26.0
maintenir,ébullition,obj,NOUN,0.4579057097434997,[],,
ébullition,remuer,acl,VERB,0.5175504088401794,"[{""id"": 984351087, ""node1"": 83252, ""node2"": 125556, ""type"": 666, ""w"": 2.0}]",r_aki,2.0
remuer,temps,obj,NOUN,0.5274296998977661,[],,
vérifier,texture,obj,NOUN,0.4681257903575897,[],,
