head,lemma,dep,pos,sim,relation,relation_name,w
poisson,Catherine,nmod,PROPN,0.576556921005249,[],,
poivre,sel,appos,NOUN,0.6705341935157776,"[{""id"": 12368540, ""node1"": 139597, ""node2"": 13260, ""type"": 0, ""w"": 52.0}, {""id"": 1074615768, ""node1"": 139597, ""node2"": 13260, ""type"": 6, ""w"": -25.0}, {""id"": 1046576040, ""node1"": 139597, ""node2"": 13260, ""type"": 8, ""w"": 20.0}, {""id"": 288425680, ""node1"": 139597, ""node2"": 13260, ""type"": 35, ""w"": 51.0}, {""id"": 770758757, ""node1"": 139597, ""node2"": 13260, ""type"": 75, ""w"": 27.0}]",r_associated,52.0
sel,cumin,nmod,DET,0.6861709356307983,[],,
pulpe,ail,nmod,ADP,0.6179578900337219,[],,
four,couteau,nmod,NOUN,0.6828393340110779,[],,
cuillère,bois,nmod,NOUN,0.5910300612449646,"[{""id"": 423608378, ""node1"": 51905, ""node2"": 96256, ""type"": 0, ""w"": 41.0}, {""id"": 1977342, ""node1"": 51905, ""node2"": 96256, ""type"": 50, ""w"": 27.0}, {""id"": 3906289, ""node1"": 51905, ""node2"": 96256, ""type"": 777, ""w"": 9.0}]",r_associated,41.0
cuillère,planche,nmod,NOUN,0.5615888237953186,[],,
cuillère,découper,acl,VERB,0.5746886134147644,[],,
découper,étape,obj,NOUN,0.4244579374790191,[],,
four,150,nmod,NUM,0.5138540863990784,[],,
tomate,rasoir,nmod,NOUN,0.5914381742477417,[],,
rasoir,légume,nmod,NOUN,0.5943776965141296,[],,
rondelle,épais,amod,ADJ,0.4895803928375244,[],,
tomate,rond,amod,ADJ,0.5940800905227661,"[{""id"": 1530926, ""node1"": 22138, ""node2"": 82147, ""type"": 0, ""w"": 55.0}, {""id"": 1525080, ""node1"": 22138, ""node2"": 82147, ""type"": 666, ""w"": 5.0}]",r_associated,55.0
