head,lemma,dep,pos,sim,relation,relation_name,w
extrait,cassonade,nmod,NOUN,0.5502560138702393,[],,
cassonade,lait,nmod,NOUN,0.6335712671279907,[],,
lait,entier,amod,ADJ,0.5518331527709961,"[{""id"": 114016, ""node1"": 86296, ""node2"": 49309, ""type"": 0, ""w"": 134.0}, {""id"": 132413, ""node1"": 86296, ""node2"": 49309, ""type"": 8, ""w"": 111.0}, {""id"": 276797, ""node1"": 86296, ""node2"": 49309, ""type"": 17, ""w"": 80.0}]",r_associated,134.0
oeuf,beurre,obj,NOUN,0.6205570101737976,"[{""id"": 96638701, ""node1"": 116175, ""node2"": 140377, ""type"": 0, ""w"": 41.0}]",r_associated,41.0
beurre,cassonade,nmod,NOUN,0.6727638840675354,[],,
cassonade,eau,nmod,NOUN,0.6178317666053772,[],,
four,saladier,nmod,NOUN,0.6991847157478333,[],,
saladier,cuillère,nmod,NOUN,0.6106023788452148,"[{""id"": 591359667, ""node1"": 45455, ""node2"": 51905, ""type"": 0, ""w"": 33.0}]",r_associated,33.0
cuillère,bois,nmod,NOUN,0.5910300612449646,"[{""id"": 423608378, ""node1"": 51905, ""node2"": 96256, ""type"": 0, ""w"": 41.0}, {""id"": 1977342, ""node1"": 51905, ""node2"": 96256, ""type"": 50, ""w"": 27.0}, {""id"": 3906289, ""node1"": 51905, ""node2"": 96256, ""type"": 777, ""w"": 9.0}]",r_associated,41.0
balance,cuisine,nmod,NOUN,0.5991910099983215,[],,
balance,plat,appos,ADJ,0.6195622682571411,"[{""id"": 798729099, ""node1"": 145190, ""node2"": 36327, ""type"": 0, ""w"": 28.0}]",r_associated,28.0
moule,capacité,nmod,NOUN,0.5096415281295776,[],,
capacité,litre,nmod,NOUN,0.434430867433548,[],,
souffler,plat,nsubj,NOUN,0.6034550070762634,[],,
contenance,grand,amod,ADJ,0.4156205356121063,[],,
déborder,cela,nsubj,PRON,0.4353152811527252,[],,
mélanger,gramme,obj,NOUN,0.5125049948692322,[],,
gramme,sucre,nmod,NOUN,0.6024630069732666,"[{""id"": 720818120, ""node1"": 140383, ""node2"": 139481, ""type"": 174, ""w"": 25.0}]",r_quantificateur-1,25.0
gramme,farine,nmod,NOUN,0.6095054149627686,"[{""id"": 775213298, ""node1"": 140383, ""node2"": 127629, ""type"": 174, ""w"": 25.0}]",r_quantificateur-1,25.0
verser,lait,obj,NOUN,0.5939220190048218,"[{""id"": 2147735, ""node1"": 104506, ""node2"": 86296, ""type"": 14, ""w"": 30.0}, {""id"": 645787359, ""node1"": 104506, ""node2"": 86296, ""type"": 666, ""w"": 2.0}]",r_patient,30.0
saladier,autre,amod,ADJ,0.5685320496559143,[],,
verser,mélanger,advcl,VERB,0.4985589385032654,"[{""id"": 72653249, ""node1"": 104506, ""node2"": 37151, ""type"": 0, ""w"": 35.0}]",r_associated,35.0
mélanger,oeuf,obj,NOUN,0.5539453625679016,[],,
oeuf,battre,acl,VERB,0.5256416201591492,"[{""id"": 15064344, ""node1"": 116175, ""node2"": 119162, ""type"": 26, ""w"": 34.0}]",r_patient-1,34.0
beurre,fondre,acl,VERB,0.643409252166748,"[{""id"": 652231036, ""node1"": 140377, ""node2"": 16480, ""type"": 0, ""w"": 21.0}, {""id"": 24771033, ""node1"": 140377, ""node2"": 16480, ""type"": 24, ""w"": 137.0}, {""id"": 1886772, ""node1"": 140377, ""node2"": 16480, ""type"": 26, ""w"": 33.0}]",r_agent-1,137.0
verser,mélange,obj,NOUN,0.5440542697906494,[],,
sucre,farine,nmod,NOUN,0.699601411819458,"[{""id"": 558788619, ""node1"": 139481, ""node2"": 127629, ""type"": 0, ""w"": 47.0}]",r_associated,47.0
fin,cela,nsubj,PRON,0.43540820479393,[],,
fin,cuisson,nmod,NOUN,0.5646086931228638,[],,
saupoudrer,gramme,nmod,NOUN,0.5073267817497253,[],,
noix,petit,amod,ADJ,0.6185760498046875,[],,
noix,beurre,nmod,NOUN,0.6414071917533875,"[{""id"": 96697959, ""node1"": 30910, ""node2"": 140377, ""type"": 0, ""w"": 22.0}]",r_associated,22.0
verser,eau,obj,NOUN,0.5738218426704407,"[{""id"": 383589, ""node1"": 104506, ""node2"": 65012, ""type"": 0, ""w"": 232.0}, {""id"": 167908, ""node1"": 104506, ""node2"": 65012, ""type"": 14, ""w"": 100.0}, {""id"": 376198934, ""node1"": 104506, ""node2"": 65012, ""type"": 16, ""w"": 26.0}, {""id"": 645787357, ""node1"": 104506, ""node2"": 65012, ""type"": 666, ""w"": 3.0}]",r_associated,232.0
cuire,minute,obj,NOUN,0.6918482780456543,[],,
nécessaire,minute,nsubj,NOUN,0.4337374567985534,[],,
devoir,dessus,nsubj,NOUN,0.4116673469543457,[],,
élastique,cuire,advcl,VERB,0.7126073837280273,[],,
transformer,dessous,nsubj:pass,ADV,0.4173871278762817,[],,
transformer,beurre,nsubj:pass,NOUN,0.6768143773078918,[],,
sauce,riche,amod,ADJ,0.6409229636192322,"[{""id"": 31820473, ""node1"": 141110, ""node2"": 34080, ""type"": 17, ""w"": 53.0}]",r_carac,53.0
crème,frais,amod,ADJ,0.5796430110931396,[],,
