head,lemma,dep,pos,sim,relation,relation_name,w
crème,poivre,nmod,NOUN,0.6996400356292725,[],,
poivre,sel,nmod,NOUN,0.6705341935157776,"[{""id"": 12368540, ""node1"": 139597, ""node2"": 13260, ""type"": 0, ""w"": 52.0}, {""id"": 1074615768, ""node1"": 139597, ""node2"": 13260, ""type"": 6, ""w"": -25.0}, {""id"": 1046576040, ""node1"": 139597, ""node2"": 13260, ""type"": 8, ""w"": 20.0}, {""id"": 288425680, ""node1"": 139597, ""node2"": 13260, ""type"": 35, ""w"": 51.0}, {""id"": 770758757, ""node1"": 139597, ""node2"": 13260, ""type"": 75, ""w"": 27.0}]",r_associated,52.0
sel,oeuf,nmod,NOUN,0.6938258409500122,[],,
crème,liquide,amod,ADJ,0.6173139810562134,"[{""id"": 96714687, ""node1"": 44001, ""node2"": 140315, ""type"": 0, ""w"": 35.0}, {""id"": 96714688, ""node1"": 44001, ""node2"": 140315, ""type"": 6, ""w"": 33.0}, {""id"": 31815506, ""node1"": 44001, ""node2"": 140315, ""type"": 17, ""w"": 52.0}, {""id"": 306776466, ""node1"": 44001, ""node2"": 140315, ""type"": 666, ""w"": 3.0}]",r_carac,52.0
crème,vin,amod,NOUN,0.687624990940094,[],,
vin,blanc,amod,ADJ,0.6016787886619568,"[{""id"": 61837, ""node1"": 35798, ""node2"": 15196, ""type"": 0, ""w"": 534.0}, {""id"": 54666180, ""node1"": 35798, ""node2"": 15196, ""type"": 5, ""w"": 76.0}, {""id"": 3170069, ""node1"": 35798, ""node2"": 15196, ""type"": 8, ""w"": 66.0}, {""id"": 8997815, ""node1"": 35798, ""node2"": 15196, ""type"": 17, ""w"": 39.0}, {""id"": 31148619, ""node1"": 35798, ""node2"": 15196, ""type"": 27, ""w"": 23.0}, {""id"": 3160066, ""node1"": 35798, ""node2"": 15196, ""type"": 106, ""w"": 6.0}, {""id"": 1526707, ""node1"": 35798, ""node2"": 15196, ""type"": 666, ""w"": 4.0}]",r_associated,534.0
poivre,pain,nmod,NOUN,0.7286651730537415,[],,
pain,campagne,nmod,NOUN,0.6385389566421509,"[{""id"": 652238, ""node1"": 61283, ""node2"": 79444, ""type"": 0, ""w"": 57.0}]",r_associated,57.0
oeuf,casserole,nmod,NOUN,0.6026938557624817,"[{""id"": 277698173, ""node1"": 116175, ""node2"": 57253, ""type"": 15, ""w"": 31.0}]",r_lieu,31.0
casserole,couteau,nmod,NOUN,0.6493775248527527,[],,
couteau,four,nmod,NOUN,0.6828393340110779,[],,
four,couvercle,nmod,NOUN,0.6759926676750183,[],,
couvercle,planche,nmod,NOUN,0.5579204559326172,[],,
casserole,découper,advcl,VERB,0.6361495852470398,[],,
découper,assiette,obj,NOUN,0.6059194207191467,[],,
assiette,assiette,nmod,NOUN,0.5744389891624451,"[{""id"": 281688, ""node1"": 62735, ""node2"": 62735, ""type"": 19, ""w"": 53.0}]",r_lemma,53.0
assiette,creux,amod,ADJ,0.5143321752548218,"[{""id"": 9991966, ""node1"": 62735, ""node2"": 53673, ""type"": 0, ""w"": 4.0}, {""id"": 1882219, ""node1"": 62735, ""node2"": 53673, ""type"": 9, ""w"": 90.0}]",r_has_part,90.0
découper,étape,obj,NOUN,0.4244579374790191,[],,
feu,doux,amod,ADJ,0.5496628284454346,[],,
monter,ajouter,advcl,VERB,0.4246440827846527,[],,
ajouter,crème,obj,NOUN,0.610580325126648,[],,
crème,fromage,nmod,NOUN,0.6630610227584839,"[{""id"": 96714544, ""node1"": 44001, ""node2"": 141687, ""type"": 0, ""w"": 45.0}, {""id"": 97416053, ""node1"": 44001, ""node2"": 141687, ""type"": 10, ""w"": 35.0}, {""id"": 376038030, ""node1"": 44001, ""node2"": 141687, ""type"": 51, ""w"": 31.0}]",r_associated,45.0
monter,tout,obj,NOUN,0.4728661477565765,[],,
vérifier,assaisonnement,obj,NOUN,0.4943651258945465,[],,
pain,découper,acl,VERB,0.6516942381858826,[],,
faire,oeuf,obj,NOUN,0.5896216034889221,[],,
casserole,eau,nmod,NOUN,0.6077002882957458,"[{""id"": 96542705, ""node1"": 57253, ""node2"": 65012, ""type"": 0, ""w"": 19.0}, {""id"": 22760525, ""node1"": 57253, ""node2"": 65012, ""type"": 28, ""w"": 34.0}, {""id"": 96542704, ""node1"": 57253, ""node2"": 65012, ""type"": 666, ""w"": 1.0}]",r_lieu-1,34.0
eau,minute,nmod,NOUN,0.5597324967384338,[],,
plonger,oeuf,obj,NOUN,0.552702784538269,[],,
bain,eau,nmod,NOUN,0.5664936304092407,"[{""id"": 247128, ""node1"": 59618, ""node2"": 65012, ""type"": 0, ""w"": 335.0}, {""id"": 54646462, ""node1"": 59618, ""node2"": 65012, ""type"": 5, ""w"": 72.0}, {""id"": 97332668, ""node1"": 59618, ""node2"": 65012, ""type"": 28, ""w"": 31.0}, {""id"": 980620927, ""node1"": 59618, ""node2"": 65012, ""type"": 666, ""w"": 3.0}]",r_associated,335.0
eau,glacé,amod,ADJ,0.5650184154510498,"[{""id"": 1012291986, ""node1"": 65012, ""node2"": 39487, ""type"": 0, ""w"": 26.0}, {""id"": 243006, ""node1"": 65012, ""node2"": 39487, ""type"": 17, ""w"": 70.0}]",r_carac,70.0
plonger,dressage,obj,NOUN,0.497464120388031,[],,
poser,oeuf,obj,NOUN,0.5480123162269592,[],,
