head,lemma,dep,pos,sim,relations,relation_name,w
poivre,sel,nmod,NOUN,0.6705341935157776,"[{""id"": 12368540, ""node1"": 139597, ""node2"": 13260, ""type"": 0, ""w"": 52.0}, {""id"": 1074615768, ""node1"": 139597, ""node2"": 13260, ""type"": 6, ""w"": -25.0}, {""id"": 1046576040, ""node1"": 139597, ""node2"": 13260, ""type"": 8, ""w"": 20.0}, {""id"": 288425680, ""node1"": 139597, ""node2"": 13260, ""type"": 35, ""w"": 51.0}, {""id"": 770758757, ""node1"": 139597, ""node2"": 13260, ""type"": 75, ""w"": 27.0}]",r_associated,52.0
vinaigre,vin,nmod,NOUN,0.6279023885726929,"[{""id"": 260680, ""node1"": 145443, ""node2"": 35798, ""type"": 0, ""w"": 213.0}, {""id"": 82356060, ""node1"": 145443, ""node2"": 35798, ""type"": 6, ""w"": 36.0}, {""id"": 375688370, ""node1"": 145443, ""node2"": 35798, ""type"": 56, ""w"": 35.0}, {""id"": 1527098, ""node1"": 145443, ""node2"": 35798, ""type"": 666, ""w"": 2.0}]",r_associated,213.0
clou,oignon,nmod,NOUN,0.5263824462890625,[],,
oignon,haricot,nmod,NOUN,0.600326657295227,[],,
haricot,saucisson,nmod,NOUN,0.5930045247077942,[],,
haricot,ail,nmod,NOUN,0.5796728730201721,[],,
ail,poitrine,nmod,NOUN,0.5638805627822876,[],,
clou,fumé,amod,ADJ,0.5070579648017883,[],,
cube,bouillon,nmod,NOUN,0.5364071130752563,"[{""id"": 98292423, ""node1"": 6041, ""node2"": 146582, ""type"": 0, ""w"": 30.0}]",r_associated,30.0
concentrer,couvercle,obj,NOUN,0.5526956915855408,[],,
cuillère,bois,nmod,NOUN,0.5910300612449646,"[{""id"": 423608378, ""node1"": 51905, ""node2"": 96256, ""type"": 0, ""w"": 41.0}, {""id"": 1977342, ""node1"": 51905, ""node2"": 96256, ""type"": 50, ""w"": 27.0}, {""id"": 3906289, ""node1"": 51905, ""node2"": 96256, ""type"": 777, ""w"": 9.0}]",r_associated,41.0
cuillère,pinceau,appos,NOUN,0.5075318813323975,[],,
pinceau,poêle,nmod,NOUN,0.6258137822151184,[],,
poêle,couteau,nmod,NOUN,0.6776712536811829,[],,
pinceau,four,nmod,NOUN,0.6441405415534973,[],,
four,plat,nmod,ADJ,0.711601734161377,"[{""id"": 218402, ""node1"": 9190, ""node2"": 36327, ""type"": 0, ""w"": 54.0}, {""id"": 1612283, ""node1"": 9190, ""node2"": 36327, ""type"": 28, ""w"": 125.0}, {""id"": 1013894208, ""node1"": 9190, ""node2"": 36327, ""type"": 666, ""w"": 2.0}]",r_lieu-1,125.0
pinceau,étape,nmod,NOUN,0.4064047634601593,[],,
mettre,haricot,obj,NOUN,0.5464017391204834,[],,
tremper,veille,obj,NOUN,0.5310314893722534,[],,
haricot,tout,amod,ADJ,0.5690585970878601,[],,
couvrir,haricot,obj,NOUN,0.5663095712661743,[],,
mettre,recouvrir,advcl,VERB,0.4560843110084533,[],,
rincer,haricot,obj,NOUN,0.5381886959075928,[],,
cuisson,cube,nmod,NOUN,0.6470268964767456,[],,
cube,vinaigre,appos,NOUN,0.576790452003479,[],,
mettre,laurier,obj,NOUN,0.5158396363258362,[],,
gras,canard,nmod,NOUN,0.5517061948776245,"[{""id"": 14795985, ""node1"": 56362, ""node2"": 7769, ""type"": 23, ""w"": 27.0}, {""id"": 365375717, ""node1"": 56362, ""node2"": 7769, ""type"": 777, ""w"": 10.0}]",r_carac-1,27.0
revenir,dorer,advcl,VERB,0.5187956690788269,[],,
côté,seul,amod,ADJ,0.4223369359970093,[],,
dorer,saucisson,obj,NOUN,0.5886864066123962,[],,
saucisson,couper,acl,VERB,0.5503063201904297,"[{""id"": 352233771, ""node1"": 34296, ""node2"": 128828, ""type"": 26, ""w"": 32.0}]",r_patient-1,32.0
poitrine,fumé,amod,ADJ,0.5047934651374817,[],,
enlever,peu,obj,ADV,0.4485375583171844,[],,
peu,gras,nmod,NOUN,0.5263639092445374,[],,
fond,plat,nmod,NOUN,0.5886687636375427,"[{""id"": 961890508, ""node1"": 119272, ""node2"": 36327, ""type"": 10, ""w"": 25.0}]",r_holo,25.0
mettre,faire,nsubj,AUX,0.4483532309532165,[],,
faire,dorer,acl,VERB,0.5337317585945129,[],,
dorer,oignon,obj,NOUN,0.6056223511695862,"[{""id"": 1021986507, ""node1"": 67147, ""node2"": 123307, ""type"": 0, ""w"": 40.0}, {""id"": 93571698, ""node1"": 67147, ""node2"": 123307, ""type"": 13, ""w"": 30.0}, {""id"": 93547211, ""node1"": 67147, ""node2"": 123307, ""type"": 14, ""w"": 30.0}]",r_associated,40.0
ajouter,ail,obj,NOUN,0.5651978254318237,[],,
clou,girofle,nmod,NOUN,0.4290643036365509,"[{""id"": 9902807, ""node1"": 11651, ""node2"": 43873, ""type"": 0, ""w"": 55.0}, {""id"": 413873, ""node1"": 11651, ""node2"": 43873, ""type"": 8, ""w"": 111.0}]",r_hypo,111.0
ajouter,bouillon,obj,NOUN,0.597090482711792,[],,
bouillon,diluer,acl,VERB,0.55594402551651,[],,
ajouter,concentré,obj,NOUN,0.4534747898578644,[],,
concentré,tomate,nmod,NOUN,0.6039107441902161,[],,
concentré,poivre,appos,NOUN,0.6387739777565002,[],,
pincée,sel,nmod,NOUN,0.6588193774223328,"[{""id"": 665112730, ""node1"": 122023, ""node2"": 13260, ""type"": 174, ""w"": 40.0}, {""id"": 990072491, ""node1"": 122023, ""node2"": 13260, ""type"": 666, ""w"": 2.0}]",r_quantificateur-1,40.0
pincée,léger,amod,ADJ,0.5010977387428284,[],,
feu,doux,amod,ADJ,0.5496628284454346,[],,
terminer,cuisson,nsubj,NOUN,0.7031697034835815,[],,
cuisson,haricot,nmod,NOUN,0.7389783263206482,[],,
mettre,terminer,advcl,VERB,0.415250301361084,"[{""id"": 12296635, ""node1"": 132366, ""node2"": 12137, ""type"": 0, ""w"": 28.0}, {""id"": 578710, ""node1"": 132366, ""node2"": 12137, ""type"": 5, ""w"": 32.0}]",r_syn,32.0
enlever,haricot,obj,NOUN,0.5468767881393433,[],,
fin,cuisson,nmod,NOUN,0.5646086931228638,[],,
cuisson,ingrédient,nmod,NOUN,0.78163743019104,[],,
ingrédient,saucisson,appos,NOUN,0.6839473247528076,[],,
ingrédient,saucisse,appos,NOUN,0.7062863111495972,"[{""id"": 15303718, ""node1"": 123418, ""node2"": 77807, ""type"": 0, ""w"": 30.0}, {""id"": 631629178, ""node1"": 123418, ""node2"": 77807, ""type"": 8, ""w"": 1.0}, {""id"": 15173642, ""node1"": 123418, ""node2"": 77807, ""type"": 27, ""w"": -34.0}]",r_associated,30.0
fin,disposer,acl,VERB,0.4234883189201355,[],,
cocotte,petit,amod,ADJ,0.6480501294136047,[],,
disposer,couper,advcl,VERB,0.4483164548873901,[],,
couper,saucisse,obj,NOUN,0.5827783942222595,"[{""id"": 920047232, ""node1"": 128828, ""node2"": 77807, ""type"": 0, ""w"": 20.0}]",r_associated,20.0
saucisse,fumé,amod,ADJ,0.5563472509384155,[],,
mettre,cuisse,obj,NOUN,0.4937270283699035,[],,
cuisse,confit,nmod,NOUN,0.5642770528793335,[],,
confit,canard,nmod,PROPN,0.5780603289604187,"[{""id"": 270089, ""node1"": 95692, ""node2"": 7769, ""type"": 0, ""w"": 162.0}, {""id"": 1650858, ""node1"": 95692, ""node2"": 7769, ""type"": 6, ""w"": -154.0}, {""id"": 2408093, ""node1"": 95692, ""node2"": 7769, ""type"": 23, ""w"": 32.0}, {""id"": 699766117, ""node1"": 95692, ""node2"": 7769, ""type"": 666, ""w"": 2.0}]",r_associated,162.0
