head,lemma,dep,pos,sim,relation,relation_name,w
tartine,four,nmod,NOUN,0.7097187042236328,[],,
four,tomate,appos,NOUN,0.7559672594070435,[],,
four,fromage,nmod,NOUN,0.7279678583145142,"[{""id"": 568561917, ""node1"": 9190, ""node2"": 141687, ""type"": 28, ""w"": 15.0}]",r_lieu-1,15.0
fromage,ingrédient,nmod,NOUN,0.7009125351905823,"[{""id"": 24850717, ""node1"": 141687, ""node2"": 123418, ""type"": 0, ""w"": 34.0}, {""id"": 24842103, ""node1"": 141687, ""node2"": 123418, ""type"": 6, ""w"": 233.0}]",r_isa,233.0
tomate,jambon,appos,NOUN,0.6539119482040405,"[{""id"": 421761076, ""node1"": 22138, ""node2"": 57980, ""type"": 0, ""w"": 1.0}]",r_associated,1.0
fromage,champignon,nmod,NOUN,0.6465097069740295,"[{""id"": 561079463, ""node1"": 141687, ""node2"": 25484, ""type"": 0, ""w"": 42.0}]",r_associated,42.0
poivron,salade,appos,NOUN,0.6971241235733032,"[{""id"": 1944023, ""node1"": 38257, ""node2"": 118908, ""type"": 0, ""w"": 61.0}, {""id"": 1959398, ""node1"": 38257, ""node2"": 118908, ""type"": 10, ""w"": 34.0}, {""id"": 803716977, ""node1"": 38257, ""node2"": 118908, ""type"": 17, ""w"": -5.0}, {""id"": 979323384, ""node1"": 38257, ""node2"": 118908, ""type"": 666, ""w"": 3.0}]",r_associated,61.0
salade,champignon,nmod,NOUN,0.680779755115509,[],,
champignon,frais,amod,ADJ,0.4793939292430877,[],,
fromage,pignon,nmod,NOUN,0.5542353987693787,[],,
four,couteau,nmod,NOUN,0.6828393340110779,[],,
four,cuillère,nmod,NOUN,0.7153509855270386,[],,
cuillère,bois,nmod,NOUN,0.5910300612449646,"[{""id"": 423608378, ""node1"": 51905, ""node2"": 96256, ""type"": 0, ""w"": 41.0}, {""id"": 1977342, ""node1"": 51905, ""node2"": 96256, ""type"": 50, ""w"": 27.0}, {""id"": 3906289, ""node1"": 51905, ""node2"": 96256, ""type"": 777, ""w"": 9.0}]",r_associated,41.0
table,induction,amod,NOUN,0.5181390047073364,[],,
couper,champignon,obj,NOUN,0.5415607690811157,"[{""id"": 93547215, ""node1"": 128828, ""node2"": 25484, ""type"": 14, ""w"": 30.0}]",r_patient,30.0
couper,baguette,obj,NOUN,0.5256921052932739,"[{""id"": 8911600, ""node1"": 128828, ""node2"": 128482, ""type"": 14, ""w"": 30.0}, {""id"": 376201015, ""node1"": 128828, ""node2"": 128482, ""type"": 16, ""w"": 37.0}]",r_instr,37.0
couper,jambon,obj,NOUN,0.6028013229370117,"[{""id"": 31770885, ""node1"": 128828, ""node2"": 57980, ""type"": 14, ""w"": 30.0}]",r_patient,30.0
assembler,tartine,obj,NOUN,0.5134370923042297,[],,
déposer,tranche,obj,NOUN,0.461878627538681,[],,
tranche,ingrédient,nmod,NOUN,0.6105003952980042,[],,
opération,bout,nmod,NOUN,0.4123968780040741,[],,
bout,tartine,nmod,NOUN,0.5139589309692383,[],,
four,180,nmod,NUM,0.4979606568813324,[],,
tartine,plaque,nmod,NOUN,0.5742850303649902,[],,
plat,aller,acl,VERB,0.5960066914558411,[],,
salade,couper,acl,VERB,0.6429648995399475,[],,
couper,tomate,obj,NOUN,0.6290057301521301,"[{""id"": 628044027, ""node1"": 128828, ""node2"": 22138, ""type"": 0, ""w"": 27.0}, {""id"": 628044026, ""node1"": 128828, ""node2"": 22138, ""type"": 14, ""w"": 100.0}]",r_patient,100.0
ajouter,vinaigrette,obj,NOUN,0.5920302271842957,[],,
suggestion,vinaigrette,nmod,NOUN,0.5622538924217224,[],,
