head,lemma,dep,pos,sim,relations,relation_name,w
étaler,américain,amod,NOUN,0.4129371047019958,[],,
américain,bouchon,nmod,NOUN,0.4308326542377472,[],,
bouchon,ingrédient,nmod,NOUN,0.5865313410758972,[],,
bouchon,moutarde,appos,NOUN,0.5643298029899597,[],,
beurre,jambon,nmod,NOUN,0.6806144714355469,"[{""id"": 500926016, ""node1"": 140377, ""node2"": 57980, ""type"": 0, ""w"": 2.0}]",r_associated,2.0
bouchon,baguette,nmod,NOUN,0.5267284512519836,"[{""id"": 112823222, ""node1"": 121129, ""node2"": 128482, ""type"": 777, ""w"": 10.0}]",r_wiki,10.0
bouchon,fromage,acl,NOUN,0.6035184860229492,"[{""id"": 3667816, ""node1"": 121129, ""node2"": 141687, ""type"": 777, ""w"": 10.0}]",r_wiki,10.0
américain,couteau,appos,NOUN,0.4903497695922851,[],,
couteau,four,nmod,NOUN,0.6828393340110779,[],,
four,balance,nmod,NOUN,0.6809696555137634,[],,
balance,cuisine,nmod,NOUN,0.5991910099983215,[],,
balance,étape,nmod,NOUN,0.4149083495140075,[],,
américain,couper,acl,VERB,0.4428170919418335,[],,
couper,baguette,obj,NOUN,0.5256921052932739,"[{""id"": 8911600, ""node1"": 128828, ""node2"": 128482, ""type"": 14, ""w"": 30.0}, {""id"": 376201015, ""node1"": 128828, ""node2"": 128482, ""type"": 16, ""w"": 37.0}]",r_instr,37.0
enlever,mie,obj,NOUN,0.5145288109779358,[],,
étaler,beurre,obj,NOUN,0.6268361806869507,"[{""id"": 12052843, ""node1"": 98214, ""node2"": 140377, ""type"": 0, ""w"": 85.0}, {""id"": 212494, ""node1"": 98214, ""node2"": 140377, ""type"": 14, ""w"": 100.0}, {""id"": 376198923, ""node1"": 98214, ""node2"": 140377, ""type"": 16, ""w"": 28.0}]",r_patient,100.0
beurre,fond,nmod,NOUN,0.6420056819915771,[],,
fond,pain,nmod,NOUN,0.6637009978294373,[],,
mettre,tranche,obj,NOUN,0.4838809669017792,[],,
tranche,jambon,nmod,NOUN,0.5780830979347229,"[{""id"": 243905, ""node1"": 143123, ""node2"": 57980, ""type"": 0, ""w"": 71.0}, {""id"": 720817992, ""node1"": 143123, ""node2"": 57980, ""type"": 174, ""w"": 25.0}]",r_associated,71.0
disposer,bouchon,obj,NOUN,0.4884270429611206,[],,
bouchon,côte,amod,NOUN,0.4426415264606476,[],,
mettre,sauce,obj,NOUN,0.6739883422851562,[],,
four,150,nmod,NUM,0.5138540863990784,[],,
