head,lemma,dep,pos,sim,relation,relation_name,w
titre,sirop,appos,NOUN,0.5721874833106995,[],,
sirop,baie,nmod,NOUN,0.5166342854499817,[],,
sirop,ingrédient,nmod,NOUN,0.658586859703064,[],,
sirop,sucre,nmod,NOUN,0.648704469203949,"[{""id"": 217497, ""node1"": 91109, ""node2"": 139481, ""type"": 0, ""w"": 407.0}, {""id"": 415329, ""node1"": 91109, ""node2"": 139481, ""type"": 9, ""w"": 70.0}, {""id"": 1035329517, ""node1"": 91109, ""node2"": 139481, ""type"": 50, ""w"": 31.0}, {""id"": 984864968, ""node1"": 91109, ""node2"": 139481, ""type"": 666, ""w"": 3.0}]",r_associated,407.0
sucre,baie,amod,NOUN,0.5488200783729553,[],,
sucre,eau,nmod,NOUN,0.6594484448432922,[],,
casserole,balance,obj,NOUN,0.5916885137557983,[],,
balance,cuisine,nmod,NOUN,0.5991910099983215,[],,
balance,étape,nmod,NOUN,0.4149083495140075,[],,
baie,queue,nmod,NOUN,0.415409505367279,[],,
verre,eau,nmod,NOUN,0.5749212503433228,"[{""id"": 70610, ""node1"": 144497, ""node2"": 65012, ""type"": 0, ""w"": 314.0}, {""id"": 31129047, ""node1"": 144497, ""node2"": 65012, ""type"": 3, ""w"": 35.0}, {""id"": 10528262, ""node1"": 144497, ""node2"": 65012, ""type"": 9, ""w"": 9.0}, {""id"": 393483, ""node1"": 144497, ""node2"": 65012, ""type"": 28, ""w"": 194.0}, {""id"": 720818421, ""node1"": 144497, ""node2"": 65012, ""type"": 174, ""w"": 25.0}, {""id"": 1523981, ""node1"": 144497, ""node2"": 65012, ""type"": 666, ""w"": 5.0}]",r_associated,314.0
feu,doux,amod,ADJ,0.5496628284454346,[],,
moulin,légume,nmod,NOUN,0.6528252363204956,[],,
cuire,jus,obj,NOUN,0.7220502495765686,"[{""id"": 352107977, ""node1"": 5115, ""node2"": 53310, ""type"": 30, ""w"": -25.0}, {""id"": 352516518, ""node1"": 5115, ""node2"": 53310, ""type"": 31, ""w"": 26.0}]",r_action_lieu,26.0
bouillon,premier,amod,ADJ,0.5866881608963013,[],,
mettre,jus,obj,NOUN,0.5838963389396667,[],,
jus,chaud,amod,ADJ,0.5993511080741882,[],,
refermer,tout,obj,ADV,0.4415948987007141,[],,
eau,chaud,amod,ADJ,0.6026924252510071,"[{""id"": 915041142, ""node1"": 65012, ""node2"": 19150, ""type"": 0, ""w"": 20.0}, {""id"": 432164, ""node1"": 65012, ""node2"": 19150, ""type"": 17, ""w"": 131.0}]",r_carac,131.0
