head,lemma,dep,pos,sim,relations
concerner,cuisine,obj,NOUN,0.6019042730331421,[]
cuisine,japonais,amod,ADJ,0.5706702470779419,[]
plat,japonais,amod,ADJ,0.5805410146713257,"[{""id"": 93508125, ""node1"": 36327, ""node2"": 34713, ""type"": 17, ""w"": 35.0}]"
plat,réaliser,acl,VERB,0.6176847815513611,[]
plat,connaître,acl,VERB,0.6230720281600952,[]
légume,nommer,acl,VERB,0.5758161544799805,[]
concombre,arménien,amod,ADJ,0.4080914556980133,[]
faire,légume,nsubj:pass,NOUN,0.6888906359672546,[]
temps,guerre,nmod,NOUN,0.4545530080795288,[]
ration,combat,nmod,NOUN,0.4451243281364441,[]
conservation,bon,amod,ADJ,0.4616129994392395,[]
reste,qui,nsubj,PRON,0.4228910207748413,[]
produit,reste,acl:relcl,VERB,0.4739181697368622,[]
trouver,carotte,obj,NOUN,0.5805192589759827,[]
carotte,façon,nmod,NOUN,0.5629178881645203,[]
faire,préparation,nsubj,NOUN,0.5726662278175354,[]
préparation,légume,nmod,NOUN,0.7105267643928528,[]
faire,préparer,advcl,VERB,0.5036988258361816,"[{""id"": 863098, ""node1"": 87528, ""node2"": 36246, ""type"": 0, ""w"": 51.0}, {""id"": 53730192, ""node1"": 87528, ""node2"": 36246, ""type"": 5, ""w"": 622.97}, {""id"": 656900331, ""node1"": 87528, ""node2"": 36246, ""type"": 8, ""w"": -31.0}, {""id"": 9112949, ""node1"": 87528, ""node2"": 36246, ""type"": 35, ""w"": 45.0}, {""id"": 1008558141, ""node1"": 87528, ""node2"": 36246, ""type"": 666, ""w"": 2.0}]"
pouvoir,gingembre,nsubj,NOUN,0.541703462600708,[]
compris,temps,nsubj,NOUN,0.4448335170745849,[]
prendre,qui,nsubj,PRON,0.4020800590515136,[]
consommer,prendre,acl:relcl,VERB,0.489728182554245,"[{""id"": 53758455, ""node1"": 97571, ""node2"": 86306, ""type"": 0, ""w"": 27.0}, {""id"": 53593130, ""node1"": 97571, ""node2"": 86306, ""type"": 5, ""w"": 99.0}]"
prendre,couleur,obj,NOUN,0.5080233812332153,[]
ajouter,préparer,advcl,VERB,0.4932378828525543,[]
préparer,poisson,obj,NOUN,0.6889507174491882,"[{""id"": 478572426, ""node1"": 36246, ""node2"": 68467, ""type"": 0, ""w"": 34.0}, {""id"": 28751873, ""node1"": 36246, ""node2"": 68467, ""type"": 14, ""w"": 100.0}]"
ajouter,sucre,obj,NOUN,0.6502617597579956,"[{""id"": 374361321, ""node1"": 25099, ""node2"": 139481, ""type"": 14, ""w"": 31.0}]"
sauce,soja,amod,ADV,0.6771727204322815,"[{""id"": 558755719, ""node1"": 141110, ""node2"": 78291, ""type"": 0, ""w"": 41.0}, {""id"": 246329893, ""node1"": 141110, ""node2"": 78291, ""type"": 8, ""w"": 31.0}, {""id"": 651031297, ""node1"": 141110, ""node2"": 78291, ""type"": 666, ""w"": 4.0}]"
ajouter,gingembre,nsubj:pass,NOUN,0.5958792567253113,[]
morue,poisson,nsubj,NOUN,0.6200116276741028,"[{""id"": 362967, ""node1"": 67179, ""node2"": 68467, ""type"": 0, ""w"": 239.0}, {""id"": 467934, ""node1"": 67179, ""node2"": 68467, ""type"": 3, ""w"": 55.0}, {""id"": 1529591, ""node1"": 67179, ""node2"": 68467, ""type"": 6, ""w"": 160.0}, {""id"": 1683705, ""node1"": 67179, ""node2"": 68467, ""type"": 35, ""w"": 83.0}, {""id"": 981322413, ""node1"": 67179, ""node2"": 68467, ""type"": 666, ""w"": 3.0}]"
poisson,utiliser,acl,VERB,0.6516346335411072,[]
réduit,temps,nsubj,NOUN,0.4305794835090637,[]
manger,légume,nsubj:pass,NOUN,0.695486843585968,"[{""id"": 80809, ""node1"": 130164, ""node2"": 120603, ""type"": 0, ""w"": 57.0}, {""id"": 615222600, ""node1"": 130164, ""node2"": 120603, ""type"": 13, ""w"": 11.0}, {""id"": 112302, ""node1"": 130164, ""node2"": 120603, ""type"": 14, ""w"": 100.0}]"
pouvoir,poisson,nsubj,NOUN,0.597098708152771,[]
léger,goût,nsubj,NOUN,0.5386753678321838,"[{""id"": 14787055, ""node1"": 143256, ""node2"": 119233, ""type"": 23, ""w"": 26.0}]"
goût,dernier,nmod,ADJ,0.5413855910301208,[]
