head,lemma,dep,pos,sim,relations
pain,épice,nmod,NOUN,0.6975365281105042,[]
épice,populaire,amod,ADJ,0.6275973320007324,[]
pain,Russie,nmod,PROPN,0.6091318726539612,[]
accompagner,thé,obj,NOUN,0.5499111413955688,"[{""id"": 465499435, ""node1"": 85830, ""node2"": 143378, ""type"": 14, ""w"": 31.0}]"
pain,ce,nsubj,PRON,0.4451431930065155,[]
miel,fruit,nmod,NOUN,0.5922467708587646,[]
miel,raisin,nmod,NOUN,0.5927400588989258,[]
raisin,sec,amod,ADJ,0.5050904750823975,"[{""id"": 105224, ""node1"": 93528, ""node2"": 63619, ""type"": 0, ""w"": 62.0}, {""id"": 114116, ""node1"": 93528, ""node2"": 63619, ""type"": 17, ""w"": 60.0}, {""id"": 985028970, ""node1"": 93528, ""node2"": 63619, ""type"": 666, ""w"": 2.0}]"
raisin,confiture,nmod,NOUN,0.6007733345031738,"[{""id"": 646055400, ""node1"": 93528, ""node2"": 70793, ""type"": 666, ""w"": 7.0}]"
rectangulaire,pâtisserie,nsubj,NOUN,0.5972418189048767,[]
rond,ovale,amod,ADJ,0.4364025890827179,"[{""id"": 198300, ""node1"": 82147, ""node2"": 118680, ""type"": 0, ""w"": 91.0}, {""id"": 310679498, ""node1"": 82147, ""node2"": 118680, ""type"": 7, ""w"": 30.0}, {""id"": 263322, ""node1"": 82147, ""node2"": 118680, ""type"": 21, ""w"": 60.0}, {""id"": 984281375, ""node1"": 82147, ""node2"": 118680, ""type"": 666, ""w"": 2.0}]"
rectangulaire,recouvrir,advcl,VERB,0.5269455313682556,[]
inscription,faire,acl,VERB,0.4671860337257385,[]
aide,moule,nmod,NOUN,0.526742696762085,[]
symbole,fête,nmod,NOUN,0.4465661644935608,[]
marché,bon,amod,ADJ,0.4541342854499817,[]
ingrédient,marché,nmod,NOUN,0.5716127753257751,[]
venir,terme,nsubj,NOUN,0.4031344652175903,[]
signifier,gâteau,obj,NOUN,0.5864222645759583,[]
