head,lemma,dep,pos,sim,relations
plat,typique,amod,ADJ,0.6110854148864746,"[{""id"": 93507384, ""node1"": 36327, ""node2"": 133589, ""type"": 17, ""w"": 36.0}]"
plat,tradition,nmod,NOUN,0.6374926567077637,"[{""id"": 770612940, ""node1"": 36327, ""node2"": 45722, ""type"": 0, ""w"": 52.0}]"
tradition,base,nmod,NOUN,0.520904541015625,[]
base,semoule,nmod,NOUN,0.6326609253883362,[]
plat,italien,amod,ADJ,0.5845091342926025,[]
nom,plat,nmod,NOUN,0.5238007307052612,[]
plat,nom,acl:relcl,NOUN,0.5238007307052612,[]
branche,roman,amod,ADJ,0.4199244976043701,[]
branche,autre,amod,ADJ,0.4399035573005676,[]
ajout,final,amod,ADJ,0.4007512629032135,[]
produit,base,nmod,NOUN,0.5113966464996338,[]
base,fromage,nmod,NOUN,0.6482128500938416,[]
trouver,diffusion,nsubj,NOUN,0.4003054797649383,"[{""id"": 473603596, ""node1"": 48704, ""node2"": 49390, ""type"": 52, ""w"": 15.0}]"
région,autre,amod,ADJ,0.4474375247955322,[]
région,lier,acl,VERB,0.4350099265575409,[]
lier,zone,obj,NOUN,0.4140889644622803,[]
faire,lui,nsubj,PRON,0.4231677055358886,[]
dessert,faire,acl,VERB,0.6187311410903931,[]
faire,partie,obj,NOUN,0.4993119537830353,[]
plat,principal,amod,ADJ,0.5791923403739929,[]
point,tel,amod,ADJ,0.4076289236545563,[]
plat,deuxième,amod,ADJ,0.6172483563423157,[]
remplacer,plat,obj,ADJ,0.6153890490531921,[]
plat,origine,nmod,NOUN,0.6086809635162354,[]
celui,nourrir,acl,VERB,0.4441231191158294,[]
participe,passer,acl,VERB,0.4094893336296081,[]
échelle,grand,amod,ADJ,0.4135557413101196,[]
indique,graisse,obj,NOUN,0.5546241402626038,[]
graisse,animal,amod,ADJ,0.5654335618019104,"[{""id"": 576941060, ""node1"": 124071, ""node2"": 17559, ""type"": 0, ""w"": 44.0}]"
graisse,origine,acl:relcl,NOUN,0.5524035096168518,[]
origine,utiliser,acl,VERB,0.4163341522216797,[]
fabrication,plat,nmod,NOUN,0.6345773935317993,[]
base,graisse,nmod,NOUN,0.6082738041877747,[]
graisse,mouton,nmod,NOUN,0.5773287415504456,[]
non,porc,nmod,NOUN,0.5500039458274841,[]
île,tout,amod,ADJ,0.4349543154239654,[]
répandre,production,nsubj:pass,NOUN,0.4496916830539703,[]
production,artisanal,amod,ADJ,0.4735277891159057,"[{""id"": 21153828, ""node1"": 13444, ""node2"": 119946, ""type"": 0, ""w"": 32.0}]"
répandre,version,nsubj,NOUN,0.4532448053359985,[]
version,commercial,amod,ADJ,0.421711653470993,[]
chaîne,grand,amod,ADJ,0.4431073367595672,[]
interprétation,recette,nmod,NOUN,0.587348461151123,[]
recette,base,nmod,NOUN,0.6212873458862305,[]
exister,type,obj,NOUN,0.4178110063076019,[]
fromage,cuire,amod,VERB,0.7989860773086548,[]
fromage,croire,acl,VERB,0.5876169800758362,[]
manière,paresseux,amod,ADJ,0.4304311871528625,[]
ingrédient,principal,amod,ADJ,0.5312119126319885,[]
